regNumber,img,title,labels,class_predict,class_true
39472546,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x562 at 0x7F6D91DF31C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472546_1.jpg,23,2.0,2.0
39473012,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x631 at 0x7F6D91DF2EF0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39473012_1.jpg,23,2.0,2.0
39472988,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x650 at 0x7F6D91DF3430>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472988_1.jpg,23,2.0,2.0
40088968,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x376 at 0x7F6D91DF3AC0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/40088968_1.jpg,23,2.0,2.0
40088925,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x372 at 0x7F6D91DF3EB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/40088925_1.jpg,23,2.0,2.0
4661156,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x585 at 0x7F6D91C88520>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/4661156_1.jpg,23,2.0,2.0
5631175,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x358 at 0x7F6D91C88BB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/5631175_1.jpg,23,2.0,2.0
5630719,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=486x350 at 0x7F6D91C88FD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/5630719_1.jpg,23,2.0,2.0
6181098,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x304 at 0x7F6D91C89210>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/6181098_1.jpg,23,2.0,2.0
28539924,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x375 at 0x7F6D91C89D50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28539924_1.jpg,23,2.0,2.0
10610905,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x598 at 0x7F6D91C8A2F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/10610905_1.jpg,23,2.0,2.0
10970011,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x314 at 0x7F6D91C8AF20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/10970011_1.jpg,23,2.0,2.0
11902858,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x315 at 0x7F6D91C8B610>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/11902858_1.jpg,23,2.0,2.0
11902843,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x291 at 0x7F6D91C8B820>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/11902843_1.jpg,23,2.0,2.0
11902842,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x295 at 0x7F6D91C8B5E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/11902842_1.jpg,23,2.0,3.0
11902852,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x294 at 0x7F6D91C8BB50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/11902852_1.jpg,23,2.0,3.0
16033829,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x333 at 0x7F6D91CDC6A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16033829_1.jpg,23,3.0,3.0
16033776,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x337 at 0x7F6D91C8BFD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16033776_1.jpg,23,3.0,3.0
16214861,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDCD60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214861_1.jpg,23,3.0,3.0
16214837,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD210>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214837_1.jpg,23,3.0,3.0
16214833,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD060>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214833_1.jpg,23,3.0,3.0
16214807,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD510>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214807_1.jpg,23,3.0,3.0
16214803,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD630>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214803_1.jpg,23,3.0,3.0
16214798,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD7B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214798_1.jpg,23,3.0,3.0
16214797,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD870>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214797_1.jpg,23,3.0,3.0
16214773,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD2A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214773_1.jpg,23,3.0,3.0
16214771,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDD9F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214771_1.jpg,23,3.0,3.0
16706980,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1177x490 at 0x7F6D91CDE3E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16706980_1.jpg,23,2.0,3.0
16707007,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1225x548 at 0x7F6D91CDE410>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16707007_1.jpg,23,2.0,4.0
16215982,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDE470>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16215982_1.jpg,23,4.0,4.0
2852123,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=851x595 at 0x7F6D91CDE560>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/2852123_1.jpg,23,4.0,4.0
36589102,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x567 at 0x7F6D980F38E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/36589102_1.jpg,24,2.0,2.0
41222313,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x589 at 0x7F6D91C888B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/41222313_1.jpg,24,4.0,4.0
29905225,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x518 at 0x7F6D981604F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/29905225_1.jpg,25,2.0,3.0
29905186,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x518 at 0x7F6D98160400>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/29905186_1.jpg,25,2.0,3.0
33808697,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x565 at 0x7F6D98160610>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/33808697_1.jpg,26,1.0,1.0
33808679,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x577 at 0x7F6D981604C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/33808679_1.jpg,26,1.0,1.0
19263233,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x482 at 0x7F6D91EB80A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263233_1.jpg,26,1.0,1.0
26861141,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x636 at 0x7F6D91EB9BA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/26861141_1.jpg,26,2.0,2.0
28545112,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA590>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545112_1.jpg,26,2.0,2.0
30881786,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1031x665 at 0x7F6D91EBBC10>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/30881786_1.jpg,26,2.0,2.0
31747448,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D603A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/31747448_1.jpg,26,2.0,2.0
33598420,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D60880>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/33598420_1.jpg,26,2.0,2.0
35309013,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x570 at 0x7F6D91D62500>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/35309013_1.jpg,26,2.0,2.0
39467584,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x655 at 0x7F6D91DF1150>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467584_1.jpg,26,2.0,2.0
39468136,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D91DF17E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39468136_1.jpg,26,3.0,2.0
40088922,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x462 at 0x7F6D91DF3B80>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/40088922_1.jpg,26,2.0,2.0
16017732,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x568 at 0x7F6D91CDC6D0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16017732_1.jpg,26,2.0,2.0
16214507,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDCBB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214507_1.jpg,26,2.0,2.0
16214858,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDCE80>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214858_1.jpg,26,2.0,2.0
33808680,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x595 at 0x7F6D981608E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/33808680_1.jpg,27,2.0,1.0
33808659,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x589 at 0x7F6D981606A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/33808659_1.jpg,27,2.0,1.0
33808655,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x586 at 0x7F6D98160A60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_printed_matter/33808655_1.jpg,27,1.0,1.0
18170702,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x580 at 0x7F6D91EB84C0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/18170702_1.jpg,27,1.0,1.0
19263281,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x485 at 0x7F6D91EB8520>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263281_1.jpg,27,2.0,2.0
19263252,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x466 at 0x7F6D91EB87F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263252_1.jpg,27,2.0,2.0
19263240,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x466 at 0x7F6D91EB8940>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263240_1.jpg,27,2.0,2.0
19263239,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x455 at 0x7F6D91EB8820>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263239_1.jpg,27,2.0,2.0
19263207,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x521 at 0x7F6D91EB85B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/19263207_1.jpg,27,2.0,2.0
20395750,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3229x2268 at 0x7F6D91EB8B20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/20395750_1.jpg,27,2.0,2.0
20497942,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x649 at 0x7F6D91EB8A90>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/20497942_1.jpg,27,2.0,2.0
20789855,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91EB8B80>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/20789855_1.jpg,27,2.0,2.0
28456804,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x590 at 0x7F6D91EBA1A0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28456804_1.jpg,27,2.0,2.0
28545140,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA740>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545140_1.jpg,27,2.0,2.0
28545118,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBA800>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545118_1.jpg,27,2.0,2.0
28545101,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91EBAAD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28545101_1.jpg,27,2.0,2.0
28682844,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91EBB520>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/28682844_1.jpg,27,2.0,2.0
29443637,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x558 at 0x7F6D91EBBAC0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/29443637_1.jpg,27,2.0,2.0
30881782,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1031x679 at 0x7F6D91EBBD00>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/30881782_1.jpg,27,2.0,2.0
31747479,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D60430>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/31747479_1.jpg,27,2.0,2.0
33598418,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D60940>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/33598418_1.jpg,27,2.0,2.0
33598416,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D60970>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/33598416_1.jpg,27,2.0,2.0
33620228,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91D60B80>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/33620228_1.jpg,27,2.0,2.0
36711815,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x592 at 0x7F6D91D63B50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36711815_1.jpg,27,2.0,2.0
36958927,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x571 at 0x7F6D91D63CD0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36958927_1.jpg,27,1.0,2.0
36967605,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x582 at 0x7F6D91D63EB0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/36967605_1.jpg,27,2.0,2.0
39467622,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x605 at 0x7F6D91DF0D30>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467622_1.jpg,27,2.0,2.0
39467614,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x600 at 0x7F6D91DF0FA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467614_1.jpg,27,2.0,2.0
39467604,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x603 at 0x7F6D91DF0E50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467604_1.jpg,27,2.0,2.0
39467597,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x617 at 0x7F6D91DF0BE0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467597_1.jpg,27,1.0,2.0
39467591,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x641 at 0x7F6D91DF11E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467591_1.jpg,27,2.0,2.0
39467585,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x655 at 0x7F6D91DF1210>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467585_1.jpg,27,2.0,2.0
39467582,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x641 at 0x7F6D91DF1060>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467582_1.jpg,27,2.0,2.0
39467580,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x655 at 0x7F6D91DF13F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467580_1.jpg,27,2.0,2.0
39467577,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x655 at 0x7F6D91DF1360>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467577_1.jpg,27,2.0,2.0
39467574,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x554 at 0x7F6D91DF1390>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467574_1.jpg,27,2.0,2.0
39467562,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x643 at 0x7F6D91DF14B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39467562_1.jpg,27,2.0,2.0
39468106,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D91DF19F0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39468106_1.jpg,27,3.0,2.0
39468103,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D91DF1DE0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39468103_1.jpg,27,3.0,2.0
39468071,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x597 at 0x7F6D91DF1EA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39468071_1.jpg,27,3.0,2.0
39470858,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x648 at 0x7F6D91DF1F90>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39470858_1.jpg,27,3.0,2.0
39470799,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x635 at 0x7F6D91DF1E40>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39470799_1.jpg,27,1.0,2.0
39470763,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x633 at 0x7F6D91DF1F60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39470763_1.jpg,27,2.0,2.0
39470771,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x641 at 0x7F6D91DF23B0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39470771_1.jpg,27,2.0,2.0
39471110,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x660 at 0x7F6D91DF2290>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39471110_1.jpg,27,3.0,2.0
39472659,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x573 at 0x7F6D91DF2AA0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472659_1.jpg,27,2.0,2.0
39472644,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x580 at 0x7F6D91DF2C20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472644_1.jpg,27,2.0,2.0
39472640,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x653 at 0x7F6D91DF2C50>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472640_1.jpg,27,2.0,2.0
39472623,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x581 at 0x7F6D91DF2830>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472623_1.jpg,27,2.0,2.0
39472615,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x651 at 0x7F6D91DF2440>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472615_1.jpg,27,2.0,2.0
39472555,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x632 at 0x7F6D91DF2F20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39472555_1.jpg,27,2.0,2.0
39473369,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=799x549 at 0x7F6D91DF3550>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/39473369_1.jpg,27,2.0,2.0
4066788,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x570 at 0x7F6D91DF3820>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/4066788_1.jpg,27,3.0,2.0
40088973,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x446 at 0x7F6D91DF3A60>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/40088973_1.jpg,27,2.0,2.0
40088965,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x454 at 0x7F6D91DF3AF0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/40088965_1.jpg,27,2.0,2.0
40088905,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x471 at 0x7F6D91DF3A00>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/40088905_1.jpg,27,2.0,2.0
6181078,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x586 at 0x7F6D91C89060>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/6181078_1.jpg,27,2.0,2.0
11902855,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x557 at 0x7F6D91C8B550>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/11902855_1.jpg,27,2.0,2.0
16214472,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDC730>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214472_1.jpg,27,2.0,2.0
16214418,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91C8B8E0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214418_1.jpg,27,2.0,2.0
16214584,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDCB20>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214584_1.jpg,27,2.0,2.0
16214570,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDCAC0>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214570_1.jpg,27,2.0,3.0
16214561,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=800x532 at 0x7F6D91CDCD90>,/content/drive/MyDrive/Work/Пандан/Музеограф/images_all_final_flattened_26_5_23/images_engravings/16214561_1.jpg,27,3.0,3.0
