regNumber,labels,class_predict,name,connectedness
28545079,50,4.0,г. Москва. Соборная площадь. Кремль. Конец XV- начало XVI в. «Вид Успенского собора и Грановитой палаты с частью Ивана Великого». Лист 2. Илл. к «Краткой Российской империи географии» с карманным атласом.,1.0
28545084,50,4.0,"г. Москва. Воскресенские ворота. Китайгородская стена. 1535-38 гг., перестроены в 1680-х гг. разобраны в 1931 г., восстановлены в 1994-1995 гг. «Вид Воскресенских триумфальных ворот от Куретного мосту». Лист 4. Илл. к «Краткой Российской империи географии» с карманным атласом. Архитектор: Петрок Малый (Фрязин); автор проекта воссоздания: Журин О.И.",1.0
28545067,50,4.0,г. Москва. Кремль. «Вид Кремля в Москве с Каменного моста через Москву-реку». Лист 1. Илл. к «Краткой Российской империи географии» с карманным атласом.,2.0
34251368,51,2.0,Карта Европы.,2.0
34251273,51,2.0,Карта Азии.,2.0
17333432,52,1.0,"Большой (Екатерининский) дворец. Дворцово-парковый ансамбль. 1717-24 гг., 1742 г., 1751-56 гг.; Дворцово-парковый ансамбль. Ленинградская обл., Царское Село.  Большой (Екатерининский) дворец. Из серии гравюр с видами загородных дворцов С.-Петербурга. Растрелли Франческо Бартоломео (Варфоломей Варфоломеевич); Браунштейн Иоганн Фридрих; Земцов Михаил Григорьевич; Квасов Андрей Васильевич. Фасад павильона Эрмитаж. Гравированы при Императорской Академии наук.",2.0
26623781,52,2.0,Вид Охотничьего павильона Монбижу в Зверинце Царскосельского парка.,2.0
26623870,52,2.0,Вид здания Эрмитажа в Царскосельском парке.,2.0
28537399,52,1.0,"г. Санкт-Петербург. Эрмитаж. Екатерининский парк. 1744-46, 1748-54 гг. «Эрмитаж в Саду Ея Императорского Величества дворца в Царском Селе». Вид со стороны подъемного моста. Архитектор: Земцов М.Г.; Архитектор: Квасов А.В.; Архитектор-строитель: Чевакинский С.И.; автор проекта перестройки: Растрелли Ф.Б., В.В. Гравировано при Императорской Академии Наук и Художеств, Санкт-Петербург.",1.0
28538005,52,1.0,"г. Москва. Усадьба Кусково, ул. Юности, 2. XVIII в. Беседка на канале в конце сада. Общий вид с лабиринтом. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Кологривов Ю.И.; Архитектор: Ухтомский Д.В.; Архитектор: Бланк К.И.; Архитектор: Аргунов Ф.С.; Архитектор: Миронов А.Ф.; Архитектор: Дикушин Г.Е.",1.0
28563601,52,2.0,"Проспект Каскада и села Вешнякова, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток",3.0
28563600,52,1.0,"Проспект Грота в саду села Кускова принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен у пруда, через которой видна часть Менажерей",2.0
28563588,52,2.0,"Проспект Грота в саду села Кускова принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен у пруда, через которой видна часть Менажерей",2.0
31600950,52,2.0,"Вид Грота в саду села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."". Париж, 1770-е.",2.0
33620201,52,2.0,"г. Санкт-Петербург, г. Пушкин (Царское Село). Эрмитаж. Екатерининский парк. 1744-46 гг., 1748-54 гг. «Эрмитаж в Саду Ея Императорского Величества дворца в Царском Селе». Общий вид. Архитектор: Земцов М.Г.; Архитектор: Квасов А.В.; Архитектор-строитель: Чевакинский С.И.; автор проекта перестройки: Растрелли Ф.Б., В.В. Гравировальная мастерская при Императорской Академии наук и художеств, Санкт-Петербург.",1.0
34057702,52,2.0,"Кусково. Круглая беседка. Лист из альбома ""Подлинное представление строениев и Саду, находящихся в одном из увеселительных домов, называемым Село Кусково, принадлежащее Его Сиятельству господину Графу Петру Борисовичу Шереметеву...""",2.0
34677088,52,2.0,"Проспект Круглой Беседки на канале в конце Кусковского сада. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
34677033,52,2.0,"Проспект Каскада и села Вешнякова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
34677025,52,2.0,"Проспект Грота в саду села Кускова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
39467589,52,2.0,Проспект охотничьего павильона в Зверинце Царского села,2.0
39467586,52,2.0,Проспект здания Эрмитажа в Царскосельском парке,2.0
39467581,52,2.0,Проспект Эрмитажа в Царскосельском парке,2.0
39467571,52,2.0,Проспект охотничьего павильона в Зверинце Царского села.,2.0
39468119,52,2.0,"Вид Эрмитажа в парке Царского села со стороны главного входа, окруженного рвом и стриженными шпалерами деревьев парка, вдали виден парковый фасад Екатерининского дворца",2.0
39468120,52,2.0,Вид Эрмитажа в Царском Селе,2.0
39468107,52,2.0,Проспект павильона Эрмитаж в Царском селе,1.0
39468097,52,2.0,Вид Грота в саду имения Кусково,2.0
39468030,52,2.0,Вид охотничьего павильона в Зверинце Царского села со стороны Главного входа,2.0
39470840,52,2.0,"Вид амфитеатра - полукруглой галерии в саду гр. Бестужевой-Рюминой на Каменном острове, в центре арка с надписью на трех языках",2.0
39470845,52,2.0,"Вид на Амфитеатр в саду гр. Бестужевой-Рюминой на Каменном острове, в центре арка с надписью на трех языках",2.0
39470830,52,2.0,Проспект здания Эрмитажа в Царскосельском парке.,2.0
39470800,52,2.0,"Вид здания Эрмитажа в саду гр. Бестужевой-Рюминой на Каменном острове, на переднем плане пристань, по сторонам павильоны и шпалеры деревьев, смыкающихся за Эрмитажем",2.0
39470818,52,2.0,"Вид здания Эрмитажа в саду гр. Бестужевой-Рюминой на Каменном острове, на переднем плане пристань, по сторонам павильоны и шпалеры деревьев, смыкающихся за Эрмитажем",2.0
39471150,52,2.0,"Вид Охотничьего Павильона и зверинца в Царском селе - в центре павильон с куполом и парадной лестницей, ведущей на 2-ой этаж",2.0
39471141,52,2.0,"Вид Эрмитажа в Царском Селе - в центре 2х этажный павильон под куполом, богато украшенный резьбой и колоннами, окруженный балюстрадой и рвом",2.0
39472666,52,2.0,"Вид охотничьего павильона в Зверинце царского села: на переднем плане слева - группа животных, в центре гуляющие дамы и кавалеры",2.0
39472638,52,2.0,"Вид Эрмитажа в Царском селе: в центре окруженный фигурным рвом и баллюстрадой Эрмитаж, за ним боскенты и Екатерининский дворец",2.0
39473014,52,2.0,Вид Эрмитажа в Царском Селе,2.0
39473317,52,2.0,Изображение здания Эрмитажа в Царскосельском парке на фоне Екатерининского дворца,2.0
39679602,52,2.0,"Вид Грота в саду села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".",2.0
40088908,52,2.0,Павильон Эрмитаж в Царском Селе.,2.0
40088879,52,2.0,Охотничий павильон в Зверинце в Царском Селе.,2.0
5632021,52,2.0,Эрмитаж в саду Ее Императорского Величества дворца в Царском селе,3.0
4684706,52,2.0,Эрмитаж в Царском Селе,2.0
6229980,52,2.0,Эрмитаж в Царском Селе. Гравюра,1.0
6229938,52,2.0,Эрмитаж в Царском Селе. Гравюра,2.0
6229920,52,2.0,Охотничий павильон в Зверинце,2.0
14170689,52,2.0,офорт. Грот в Кускове,1.0
14170674,52,2.0,офорт. Каскад в Вешнякове,2.0
10336917,52,2.0,Эрмитаж в Царском селе. По рисунку М.И. Махаева,2.0
11627121,52,2.0,Гравюра. Охотничий павильон в Зверинце в Царском Селе.,1.0
16214575,52,2.0,Павильон Эрмитаж в Царском Селе,2.0
16214862,52,2.0,"Охотничий павильон ""Монбижу"" в Зверинце Царского Села",2.0
16214841,52,2.0,Павильон Эрмитаж в Царском Селе,2.0
16214792,52,1.0,Павильон Эрмитаж в саду Бестужевых-Рюминых на Каменном острове,2.0
16214787,52,2.0,Павильон Эрмитаж в Царском Селе,2.0
16214765,52,2.0,"Охотничий павильон ""Монбижу"" в Зверинце Царского Села",2.0
16215941,52,3.0,Вид Старого Зимнего дворца и Зимней канавки (обратное изображение),2.0
17642632,52,2.0,Эрмитаж в Царском селе (с рисунка М.Махаева),2.0
33808678,53,2.0,Гравюра. Проспект Невской Перспективой дороги от Адмиралтейских триумфальных ворот к востоку.,2.0
40420485,53,1.0,"Фотография черно-белая. Вид набережной Мойки и Невского проспекта (с гравюры Г.А.Качалова по рисунку М.И.Махаева, середина XVIII века)",5.0
19263289,53,2.0,Вид Адмиралтейства и части Невского проспекта.,2.0
19263261,53,1.0,Перспективный вид Невы вниз по течению от здания Зимнего дворца и Академии Наук.,2.0
19263239,53,2.0,Перспективный вид Невского проспекта от Мойки.,2.0
19263207,53,2.0,Перспективный вид Невского проспекта от Фонтанки в сторону Адмиралтейства.,2.0
19767742,53,2.0,Гравюра. Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку.,2.0
22111996,53,2.0,Петербург. Летний (ныне не существующий) дворец в Петербурге в XVIII столетии.,2.0
26974155,53,2.0,«Проспект вниз по Неве реке от Невского моста между Исаакиевской церковью и корпусом Кадетским». Левая часть панорамы. из альбома «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов». Императорская Академия Наук и Художеств. Санкт-Петербург.,1.0
28545149,53,2.0,г. Санкт-Петербург. «Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку». Вид с подъемного моста на Мойке.,2.0
28545143,53,2.0,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону».,2.0
28545144,53,2.0,г. Санкт-Петербург. «Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку». Вид с подъемного моста на Мойке.,2.0
28545097,53,2.0,"г. Санкт-Петербург. Аничков дворец. Невский пр-т, 39. 1741-1754 гг., 1776-1778 гг. - переделка, 1809-1810 гг., 1817-1818 гг., 1875 г. г. Санкт-Петербург. «Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частию Санктпетербурга и Невской перспективной дороги от реки Фонтанки». Панорамный вид Невского проспекта в сторону Адмиралтейства. Архитектор: Земцов М.Г.; Архитектор: Дмитриев Г.Д.; Архитектор: Старов И.Е.; Архитектор: Руска Л.; Архитектор: Росси К.И.; Архитектор: Рахау К.К.",1.0
28545095,53,2.0,"г. Санкт-Петербург. Аничков дворец. Невский пр-т, 39. 1741-1754 гг., 1776-1778 гг. - переделка, 1809-1810 гг., 1817-1818 гг., 1875 г. г. Санкт-Петербург. «Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частию Санктпетербурга и Невской перспективной дороги от реки Фонтанки». Панорамный вид Невского проспекта в сторону Адмиралтейства. Архитектор: Земцов М.Г.; Архитектор: Дмитриев Г.Д.; Архитектор: Старов И.Е.; Архитектор: Руска Л.; Архитектор: Росси К.И.; Архитектор: Рахау К.К.",2.0
28682401,53,2.0,Невский проспект от Фонтанки в сторону Адмиралтейства.,2.0
31747534,53,2.0,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Л. 5.,2.0
31752216,53,2.0,г. Санкт-Петербург. «Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частию Санктпетербурга и Невской перспективой дороги от реки Фонтанки». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.).,1.0
33598462,53,2.0,"Вид с подъемного моста на Мойке. Церковь Рождества Богородицы, Гостиный двор, Аничков дворец, католический костел («Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку»). Из альбома с планом и видами г. Санкт-Петербурга по рисункам М.И. Махаева.",2.0
33598379,53,2.0,"Аничков мост и дворец, Гостиный двор, церковь Рождества Богородицы, Исаакиевский собор, Адмиралтейство, Триумфальные ворота, католический костел («Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частью Санктпетербурга и Невской перспективной дороги от реки Фонтанки»). Из альбома с планом и видами г. Санкт-Петербурга по рисункам М.И. Махаева.",2.0
35309000,53,2.0,"Главное Адмиралтейство. 1806-1823 гг.,  г. Санкт-Петербург (Ленинград), «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Захаров А.Д.",1.0
36711752,53,2.0,Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частию Санктпетербурга и Невской перспективой дороги от реки Фонтанки,1.0
3747120,53,2.0,"Гравюра. Два вида Петербурга. ""Проспект вверх по Неве реке от Адмиралтейства..."" и ""Невский проспект от берега Фонтанки"".",2.0
38458144,53,3.0,Проспект Невской перспективой дороги от Адмиралтейских триумфальных ворот к востоку,2.0
4007275,53,2.0,Проспект Невской Перспективной дороги от Адмиралтейских ворот к востоку,2.0
4022188,53,2.0,"Гравюра. Вид Невского от Адмиралтейства (""Проспект Невской Перспективной дороги от Адмиралтейских триумфальных ворот к востоку"").",2.0
39467621,53,2.0,Проспект Аничкова дворца и Невской перспективы от реки Фонтанки,3.0
39467611,53,1.0,Проспект Адмиралтейства с частью Невской перспективной дороги.,3.0
39467573,53,2.0,Проспект Невской перспективной дороги от Адмиралтейских ворот к востоку,2.0
39467569,53,1.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот,3.0
39467565,53,2.0,Проспект Адмиралтейства с частью Невской перспективной дороги.,2.0
39467563,53,2.0,Проспект Аничкова дворца и Невской перспективы от реки Фонтанки,3.0
39467552,53,2.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,3.0
39467547,53,2.0,Проспект вниз по Неве от Невского моста (левый лист),3.0
39467534,53,2.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,2.0
39467533,53,2.0,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот,3.0
39467530,53,2.0,Проспект Адмиралтейства с частью Невской перспективной дороги,3.0
39467528,53,3.0,Проспект Аничкова дворца и Невской перспективной дороги,3.0
39468066,53,2.0,Проспект Аничкового дворца и Невской перспективной дороги,2.0
39470747,53,1.0,"Вид дачи гр. Бестужевой-Рюминой, на Каменном острове с берега Малой Невки, на первом плане плот с палаткой и тремя плотовщиками, внизу франц. надпись",2.0
39472677,53,2.0,"Вид Невского проспекта от Фонтанки: на переднем плане - мост и река, за нею слева - Аничков дворец, Гостиный двор, церковь Казанской божией матери, вдали - Адмиралтейство, справа - жилая застройка проспекта и прилегающей территории",2.0
39472669,53,2.0,"Вид Невского проспекта от Фонтанки: на переднем плане река с гребными судами и деревянным мостом, далее-перспектива проспекта, замыкающаяся Адмиралтейством",2.0
39471104,53,2.0,Проспект новопостроенных палат против Аничковых ворот,2.0
39472633,53,2.0,"Вид Невского проспекта от Мойки: на переднем плане река и Мост с трехарочным проездом, за рекой справа - дворец Строгонова, Казанская церковь, в глубине - арка Аничкова моста, слева - жилая застройка",2.0
39472636,53,2.0,"Вид на Адмиралтейство со стороны Невского проспекта: на переднем плане, в центре - проспект с посадкой деревьев по сторонам, слева и справа с пасущимся скотом и марширующим отрядом, на втором плане, слева - Адмиралтейство, окруженное земляным валом, справа - Зимний дворец",2.0
39472621,53,2.0,"Вид Невского проспекта со стороны Адмиралтейства: на переднем плане-река Мойка с деревянными парапетами, мостом и аркой, за которой-перспектива проспекта с деревьями и жилой застройкой, в глубине-арка через реку Фонтанку",2.0
39472552,53,2.0,Проспект новопостроенных палат против Аничковских ворот и части Невской перспективной дороги,2.0
39472985,53,2.0,Вид Невской перспективы от Мойки к востоку,2.0
39473375,53,2.0,Вид Невского проспекта от Фонтанки в сторону Адмиралтейства,2.0
39473330,53,2.0,Изображение невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,2.0
40088885,53,2.0,Перспективный вид Невского проспекта от Фонтанки в сторону Адмиралтейства.,2.0
3057312,53,2.0,"Гравюра. ""Проспект новопостроенных палат против Аничковских ворот...""",2.0
5630640,53,2.0,ПРОСПЕКТ НЕВСКОЙ ПЕРСПЕКТИВНОЙ ДОРОГИ ОТ АДМИРАЛТЕЙСКИХ ТРИУМФАЛЬНЫЙ ВОРОТ К ВОСТОКУ,2.0
3057286,53,1.0,"Гравюра. ""Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку"".",1.0
8474652,53,2.0,Вид Невского проспекта от берега Мойки в сторону Фонтанки,2.0
13818662,53,2.0,"Проспект новопостроенных палат против Аничкоовых ворот с восточной стороны с частью Санкт-Петербурга и Невской перспективной дороги от реки Фонтанки. Лист из альбома «План столичного города Санкт-Петербурга…» (1753). ""План столичного города Санктпетербурга с изображением знатнейших оного проспектов"". Гравюра",2.0
16214770,53,3.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
16214471,53,3.0,Невский проспект от Фонтанки в сторону Адмиралтейства,2.0
16214433,53,2.0,Невский проспект у дворца Строганова,2.0
16214392,53,3.0,"Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону 
Из альбома ""План столичного города Санктпетербурга с изображением знатнейших онаго проспектов, изданных трудами Императорской Академии наук и художеств в Санктпетербурге"". СПб., 1753.",2.0
16214535,53,2.0,Адмиралтейство со стороны Адмиралтейского луга,2.0
16214831,53,3.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
16214828,53,2.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
16214826,53,3.0,Адмиралтейство со стороны Адмиралтейского луга,2.0
16214817,53,3.0,Невский проспект от Фонтанки в сторону Адмиралтейства,2.0
16214778,53,5.0,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской Лавры,2.0
34251307,54,2.0,Карта Северной и Южной Америки.,2.0
34251313,55,2.0,«Изображение Земного глобуса».,2.0
18358906,56,2.0,"Усадьба Кусково, ул. Юности, 2. XVIII в. г. Москва. Усадьба Кусково. Из комплекта ""Подлинное представление строений и саду...Кусково"". Кологривов Ю. И.; Ухтомский Дмитрий Васильевич.; Бланк Карл Иванович; Аргунов Федор Семенович; Миронов Алексей Федорович; Дикушин Григорий Ефимович. Перспективный вид беседки в зверинце.",2.0
18358901,56,2.0,"Усадьба Кусково, ул. Юности, 2. XVIII в. г. Москва. Усадьба Кусково. Из комплекта ""Подлинное представление строений и саду...Кусково"". Кологривов Ю. И.; Ухтомский Дмитрий Васильевич.; Бланк Карл Иванович; Аргунов Федор Семенович; Миронов Алексей Федорович; Дикушин Григорий Ефимович. Голландский домик. Перспективный вид на фасад со стороны Большого Дворцового пруда.",2.0
18358898,56,1.0,"Усадьба Кусково, ул. Юности, 2. XVIII в. г. Москва. Усадьба Кусково. Из комплекта ""Подлинное представление строений и саду...Кусково"". Кологривов Ю. И.; Ухтомский Дмитрий Васильевич.; Бланк Карл Иванович; Аргунов Федор Семенович; Миронов Алексей Федорович; Дикушин Григорий Ефимович. Итальянский домик. Перспективный вид главного фасада на северо-восток.",2.0
40633859,56,1.0,"Голландский домик в усадьбе Кусково, г. Москва. Вид с гравюры М.И. Махаева",5.0
18061355,56,2.0,Вид Московского Летнего дворца на Южной и Западной стороне. Гравюра,2.0
28537397,56,1.0,"г. Санкт-Петербург. Усадьба А. П. Бестужева-Рюмина на Каменном острове. 1734 г., 1746-1756 гг. Амфитеатр. Вид с Малой Невки. Лист из сюиты ""Виды Каменного острова гр. Бестужевой-Рюминой"". Архитектор: Трезини П. (?). Гравировано при Императорской Академии Наук и Художеств, Санкт-Петербург.",1.0
28538028,56,2.0,"г. Москва. Итальянский домик. Усадьба Кусково, ул. Юности, 2. 1754-1755 гг. Перспективный вид главного фасада на северо-восток. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.; Архитектор: Кологривов Ю.И.",2.0
28538035,56,2.0,"г. Москва. Менажерия. Усадьба Кусково, ул. Юности, 2. 1770-е гг. Общий вид на запад. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.",1.0
28538009,56,2.0,"г. Москва. Эрмитаж. Усадьба Кусково, ул. Юности, 2. 1764-1767 гг. Общий вид. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Бланк К.И.",1.0
28538003,56,2.0,"г. Москва. Оранжерея. Усадьба Кусково, ул. Юности, 2. 1761-1762 гг. Вид с южной стороны. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.",2.0
28537983,56,1.0,"г. Москва. Усадьба Кусково, ул. Юности, 2. XVIII в. Вид парка с беседкой. «Проект особливой Беседки в Зверинце, находящемся между Кускова и Вешнякова...на полдень». Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Кологривов Ю.И.; Архитектор: Ухтомский Д.В.; Архитектор: Бланк К.И.; Архитектор: Аргунов Ф.С.; Архитектор: Миронов А.Ф.; Архитектор: Дикушин Г.Е.",1.0
28563607,56,2.0,"Проспект Беседки в Зверинце, находящейся между Кусково и Вешняково, принадлежащих Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень",3.0
28563602,56,2.0,"Проспект Оранжереи в саду села Кускова, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень",3.0
28563603,56,2.0,"Проспект Эрмитажа в саду села Кускова, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен в средине восьми Куртин",2.0
28563599,56,2.0,"Проспект Церкви, в селе Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву",2.0
28563598,56,3.0,Проспект Голландского Домика в селе Кускове принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень,3.0
28563596,56,2.0,"Проспект Итальянского Домика в Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток",2.0
28563595,56,3.0,"Проспект Оранжереи в саду села Кускова, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень",2.0
28563593,56,2.0,"Проспект Итальянского Домика в Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток",2.0
28563589,56,2.0,"Проспект Оранжереи в саду села Кускова, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Полдень",2.0
28563587,56,2.0,"Проспект Эрмитажа в саду села Кускова, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву. Поставлен в средине восьми Куртин",2.0
31600951,56,2.0,"Проспект Каскады и села Вешняково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".",2.0
31596950,56,2.0,"Проспект Итальянского домика в Кускове с севера-востока. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".",2.0
31600781,56,2.0,"Вид беседки в Зверинце в усадьбе Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".",2.0
34057721,56,2.0,"Зверинец в Кусково. Лист из альбома ""Подлинное представление строениев и Саду, находящихся в одном из увеселительных домов, называемым Село Кусково, принадлежащее Его Сиятельству господину Графу Петру Борисовичу Шереметеву...""",2.0
34677071,56,2.0,"Проспект церкви. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
34677059,56,2.0,"Проспект Голландского Домика в селе Кускове. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
34677058,56,2.0,"Проспект Итальянского Домика в Кускове. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
34677051,56,2.0,"Проспект Беседки в Зверинце, находящейся между Кусково и Вешняково. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",2.0
39468113,56,2.0,Вид церкви в селе Кусково,2.0
39468087,56,2.0,Вид беседки в Зверинце в селе Кусково.,1.0
39468057,56,2.0,"Вид Грота в Летнем саду на Фонтанке со стороны сада, справа аллея со скульптурами",2.0
9164143,56,2.0,"Проспект особливой Беседки в Зверинце.
Лист из альбома «Подлинное представление строениев и саду, находящееся в одном из увеселительных домов, называемом село Кускова, принадлежащее его Ciятельству Господину графу Петру Борисовичу Шереметеву»

Гравюра",1.0
14170672,56,3.0,офорт. Круглая беседка в Кускове,2.0
14170697,56,2.0,офорт. Зверинец в Кусково,1.0
14170667,56,5.0,офорт. Оранжерея в Кускове,1.0
36241419,57,1.0,"Старая Москва. Вид воскресенских Триумфальных ворот между Библиотек. и Монетным двором. Репродукция работы, худ. (гравер) М. Махаев.",4.0
18061396,57,1.0,Вид Кремлевского старого дворца с Красным крыльцом и Золотою решеткою. Гравюра,2.0
18061361,57,1.0,Вид Воскресенских Триумфальных ворот между Библиотекой и Монетным двором. Гравюра,2.0
34251321,57,1.0,Москва. Вид Успенского собора и Грановитой палаты с частью Ивана Великого. № 2 серии.,2.0
34251352,57,1.0,Москва. Красное крыльцо и Грановитая палата. № 4 серии.,2.0
34251289,57,1.0,Москва. Вид нового дворца в Кремле с южной стороны. № 5 серии.,2.0
34257018,57,1.0,Кремль. Вид старого дворца с Красным крыльцом и Золотой решеткой (Боярская площадка). 1 серия. Лист 3-й. Придворный календарь на 1765 г. Гр. Н.Челнаков.,2.0
34256990,57,2.0,Вид Воскресенских Триумфальных ворот от Куретного мосту. 2-я серия. Лист 4-й. Придворный календарь на 1766 г.,2.0
34256987,57,2.0,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г.,2.0
34256977,57,2.0,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,2.0
34256949,57,2.0,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.,2.0
34256944,57,2.0,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Гр. И.Стрижев.,2.0
