id,name,author,regNumber,invNumber,gikNumber,type,statusId,nativeId,description,technologies,,,image,connectedness,plot
5c3e080193fa687ca4a7e77d,Панорама Большого Петергофского дворца. Гравюра,Челноков. Н. Ф.,10970039,ПГ-855,КГИГ КП 5396,0,6,11089954,"П. Артемьев, Н. Челноков по рисунку М.М. Махаева. Из альбома «Виды окрестностей Санкт-Петербурга». (С-Пб., 1761)","бумага, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/8437907,2.0,Большой дворец. Петергоф
6407acab0e567613411c940a,"Вид вверх по Неве-реке от Адмиралтейства и Академии наук. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л. 10. С рисунка М.И. Махаева (1717-1770), выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический","Виноградов Ефим Григорьевич (Гравер)  , Флекель Михаил Ильич (Составитель)",41222354,Г-3081,ТОКМ ОФ-44332/10,0,6,41444868,"Горизонтальная композиция. В центре по Неве движутся парусно-весельные суда. Слева и справа на берегу вдоль реки изображены двух и трех-этажные здания. Вдали, слева, видно высотное здание со шпилем.
Под изображением слева подпись: «Подсматр. Г. Валериани, снималъ Подмастерья Михайла Махаевъ»; справа - «Подсмотр Мастера Iвана Соколова, Грид. Ефимъ Виноградовъ». Под изображением слева текст на русском языке, справа на английском.","бумага, типографская печать",,,"http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640428 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640426 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640427",2.0,Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.
6227c7b2cff1801b8a9b126a,Вид Кремля из-за Замоскворечья. 2-я серия. Лист 1-й. Придворный календарь на 1766 г.,"Неизвестный гравер
Махаев М. И. (Автор рисунка)",34256978,Л 946,ГИМ 70156/16505,0,6,34456468,,"бумага, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909376,2.0,Вид Кремля из-за Замоскворечья
629927c4c7f00e02909a9871,(Россия. Москва.) Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой. Лист № 3,"Н. Ф. Челнаков, рис. М. И. Махаев в 1763 г.",36071585,ГМИ СПб Инв.№-VIII-А-3688 г,ГМИ СПб 126616,0,6,36278686,,"картон.  офорт, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/43440026,2.0,Теремной дворец
6227c7b2cff1801b8a9b1240,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 5-й. Придворный календарь на 1765 г.,"Махаев М. И. (Автор рисунка)
Челнаков Н. Ф. (Гравер)",34257020,Л 933,ГИМ 70156/16497,0,6,34456416,,"гравюра, бумага верже голубая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909333,2.0,Вид Нового дворца в Кремле с южной стороны.
6227c7b2cff1801b8a9b1281,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. (Садово-Триумфальная площадь). 2-я серия. Лист 2-й. Придворный календарь на 1766 г.,"Неизвестный гравер
Махаев М. И. (Автор рисунка)",34256956,Л 1442,ГИМ 53408/2839,0,6,34456495,,"бумага плотная, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909398,2.0,Вид Триумфальных ворот на Тверской улице в Белом городе
637d3ff0f5b1ca408c58ae01,"Вид вверх по Неве к востоку, между Галерной верфью и 13-ой линией Васильевского Острова","Гравер: Еляков, Иван Петрович , Автор рисунка: Махаев, Михаил Иванович",39468111,ЭРГ-9477,ГИКГЭ-331598,0,6,39689046,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48160033,2.0,Проспект вверх по Неве между Галерною Верфью и 13 ой Линией Васильевского Острова
637d3feef5b1ca408c58aacc,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,"Гравер: Качалов, Григорий Аникеевич , Автор рисунка: Махаев, Михаил Иванович , Автор рисунка: Валериани, Джузеппе (под смотрением)",39467609,ЭРГ-3827,КПГЭ.1946-152/68/24,0,6,39688443,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159210,2.0,Проспект Невской Перспективой дороги от Адмиралтейских триумфальных ворот к востоку.
62c207343bacb4653d14de05,Ораниенбаум. Ораниенбаум. Вид увеселительного дворца на берегу Финского залива напротив Кронштадта.,"Махаев Михаил Иванович , Леспинас/Lespinasse Луи-Никола де/Louis-Nicolas de ,Нэ Франсуа-Дени",36495112,Э-12688,ГМП КП-12316,0,6,36713796," Вид на Большой дворец с террасами, Каменный зал, Картинный дом, Померанцевую галерею, Нижние дома и Ниджний парк  с бассейном канала. 
Под изображением: VUE D'ORANIENBAUM / Maison de plaisance de Sa Majeste Imperiale de toutes les Russies etc etc etc / Sur le Golfe de Finlande vis-a-vis de Cronstadt.
Внизу по углам: Под изображением по углам: Dessine par M-r le Ch-er De Lespinasse - Grave par Nee.","резец, бумага, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/44016846,1.0,Ораниенбаум. Вид дворца на берегу Финского залива напротив Кронштадта.
629927c4c7f00e02909a9867,(Россия. Москва.) Вид Нового дворца в Кремле с южной стороны. Лист № 5,"Н. Ф. Челнаков, рис. М. И. Махаев в 1763 г.",36071595,ГМИ СПб Инв.№-VIII-А-3690 г,ГМИ СПб 126618,0,6,36278675,,"картон.  офорт, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/43440016,2.0,Вид Нового дворца в Кремле с южной стороны.
63000b28e9a8533a15384563,"г. Санкт-Петербург (Ленинград), План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист III с изображением Литейной части.","Соколов И.А. ,Трускот И. , Махаев М.И.",36935425,Р III-213,ГНИМА ОФ-31/981,0,6,37146046,,"бумага, гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/44610111,1.0,План Петербурга 1753
6011e41dad940c4db4e5d2a6,"Вид Ораниенбаума, императорской резиденции, расположенной на берегу Финского залива, напротив Кронштадта. Лист из атласа к изданию Н.Г. Леклерка «История естественная, нравственная, гражданская и политическая древней [и современной] России» (N.G. Le Clerc, Atlas Volume of “Histoire physique, morale, civile et politique de la Russie Ancienne [et moderne]”). Гравюра","Леспинасс Луи Николя де (автор рисунка)  ,Нэ Дэни (гравер)  , Махаев Михаил Иванович (автор оригинала)",26861113,Г-1211,ММУО КП-11608,0,6,27018607,,"офорт, бумага, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/30547283,3.0,Ораниенбаум. Вид дворца на берегу Финского залива напротив Кронштадта.
5cbe39c293fa687ca4375a08,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,Г. А. Качалов по рисунку М. Махаева,16214855,ГМИ СПб Инв.№-I-А1059/1г,ГМИ СПб 163523/2,0,6,16343072,,"Бумага.  Гравюра резцом, офорт.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15688958,2.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
637d3feef5b1ca408c58aac9,Проспект охотничьего павильона в Зверинце Царского села,"Гравер: Неизвестный гравер , Автор рисунка: Махаев, Михаил Иванович",39467610,ЭРГ-3911,КПГЭ.1948-38/4/243,0,6,39688437,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159209,2.0,Охотничий павильон Монбижу в Зверинце. Екатерининский парк. Царскок село. 
5cbe39c293fa687ca4375a8e,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"")",Гравюра Ивана Петрович Елякова по рисунку Михаила Ивановича Махаева,16214827,ГМИ СПб Инв.№-I-А954г,ГМИ СПб 163474,0,6,16343104,"На переднем плане слева реке парусники и лодки, справа пристань и здание Биржи, в глубине - часть здания двенадцати коллегий, на мостовой и пристани с бочками, ящиками и штабелями дров - фигуры людей, внизу подпись: ""A Vien of the Exchange and the Wasehouses at Petersboug in Russia"", тот же текст на французском языке.","Бумага.  Гравюра, акварель.",,,"http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689015 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689016",2.0,Проспект Биржи и Гостиного двора
5c95516093fa687ca46ae194,"гравюра. Вид Троице-Сергиевой пустыни близ Санкт-Петербурга с тезисом, посвященным Екатерине II.",Махаев Михаил Иванович,15683561,347/4-гр,СПМЗ КП ИХО-18840/4,0,6,15801288,"Гравюра с изображением вида Троице-Сергиевой пустыни близ Петербурга с двухчастной композицией. В верхней части листа, заключенной в сложную прихотливую декоративную раму, составленную из завитков, раковин, побегов, щитков помещен вид пустыни с северной стороны, представляющий собой тип перспективного плана-проспекта, над которым в облаках помещены поколенные фигуры Преподобного Сергия и Никона Радонежских, Св. Апостола Иоанна и Св. Бессеребренника Кира, предстоящих двум трубящим Славам, несущим медальоны с вензелями «Р.Р.» и Е,А.II», над ними икона «Св. Троица», от которой спускаются лучи сияния. Под видом картуш, фланкированный двумя фигурками Ангелом, с текстом виршей. В нижней части - текст тезиса-комментария.","резец, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/14911779,1.0,Вид Троице-Сергиевой пустыни с тезисом в честь Екатерины II
5cbe39c293fa687ca4375a70,Старый Зимний дворец со стороны Невы,Е. Г. Виноградов по рисунку М. Махаева,16214834,ГМИ СПб Инв.№-I-А1097г,ГМИ СПб 163545,0,6,16343097,"На переднем плане - Нева с парусниками и лодками; на берегу слева - старый Зимний дворец, справа - перспектива Зимней канавки с мостом, правее - трехэтажное здание; под изображением в картуше - герб Петербурга; внизу - надписи: слева - ""Проспектъ стараго Зимняго дворца съ каналомъ, соединяющимъ Мойку съ Невою"", справа - тот же текст на французском языке; под рамкой слева - ""Подсмотр. Г.Валерiани, снималъ подмастерья Михайла Махаевъ"", справа - ""Подсмотр. мастера Ивана Соколова, грид. Ефимъ Виноградовъ""; лист № 7 из издания ""Планъ столичнаго города Санктъ-Петербурга… 1753 года"".",Бумага.  Гравюра резцом.,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689004,2.0,"Проспект старого Зимнего дворца, с каналом, соединяющим Мойку с Невой."
629927c4c7f00e02909a988f,(Россия. Москва.) Вид Воскресенских Триумфальных ворот между Библиотекой и Монетным двором. Лист № 5,М. И. Махаев.,36071555,ГМИ СПб Инв.№-VIII-А-3683 г,ГМИ СПб 126611,0,6,36278716,,"картон.  офорт, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/43440056,1.0,Воскресенские ворота. Китайгородская стена
5d645266825ad31aceb3d3bc,Проспект вверх по Неве-реке от Адмиралтейства и Академии наук. Лист из серии «План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов 1753 года».,"Махаев Михаил Иванович (автор оригинала) ,Виноградов Ефим Григорьевич",18170724,6406-Г,ВОКГ ОФ-7896,0,6,18297884,,"резцовая гравюра, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/18374772,2.0,Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.
637d3feff5b1ca408c58ab56,Проспект старого Зимнего дворца и моста через Зимнюю канавку,"Гравер: Соколов, Иван Алексеевич (под смотрением) , Автор рисунка: Валериани, Джузеппе (под смотрением) , Автор рисунка: Махаев, Михаил Иванович ,Гравер: Виноградов, Ефим Григорьевич",39467531,ЭРГ-3894,КПГЭ.1946-152/70/11,0,6,39688639,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159314,3.0,"Проспект старого Зимнего дворца, с каналом, соединяющим Мойку с Невой."
62704a7f08d6c306a326598a,Вид города Симбирска с приезда к северо-западу. Лист из «Собрания российских и сибирский городов».,"Свечин А.И. конец 1720-х-1796
Махаев М.-И. (Автор рисунка)
Артемьев Прокофий Артемьевич (Гравер)",34675843,Л 9164,ГИМ 53408/3077,0,6,34879303,,"бумага, офорт, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/41474335,3.0,Вид Симбирска
637d3ff0f5b1ca408c58ad3f,Проспект Адмиралтейства с частью Невской перспективной дороги,"Махаев, Михаил Иванович ,Качалов, Григорий Аникеевич",39468042,ЭРГ-9483,ГИКГЭ-331604,0,6,39689180,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48160158,1.0,Главное Адмиралтейство
637d3feff5b1ca408c58ab43,Проспект вверх по Неве от Адмиралтейства и Академии наук к востоку (правый лист),"Гравер: Соколов, Иван Алексеевич (под смотрением) , Автор рисунка: Махаев, Михаил Иванович , Автор рисунка: Валериани, Джузеппе (под смотрением) ,Гравер: Виноградов, Ефим Григорьевич",39467546,ЭРГ-3819,КПГЭ.1946-152/68/16,0,6,39688614,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159283,3.0,Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.
629927c4c7f00e02909a98a5,(Россия.) Вид города Чебоксары на р. Волгу к северу.,"Неизвестный гравер, рис. М. И. Махаев в 1766-1768 гг. с эскиза А. И. Свечина 1764 г.",36071743,ГМИ СПб Инв.№-VIII-А-3811 г,ГМИ СПб 126739,0,6,36278734,,"бумага, картон.  офорт, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/43440076,2.0,Вид Чебоксары на р. Волгу к северу.
637d3feb584941407ffc5f36,"Вид Васильевского острова с Кунскамерой (внизу), на первом плане Нева с плотами, шлюпками и парусными судами, вдали Исаакиевский мост","Автор рисунка: Махаев, Михаил Иванович ,Гравер: Качалов, Григорий Аникеевич",39470758,ЭРГ-20022,ГИКГЭ-339751,0,6,39691785,,гравюра,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48163442,2.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
63000c6ce9a8533a153a22c6,Вид дворца в Царском селе. Гравюра,"Челнаков Никита Фёдорович (Гравер)  , Внуков Еким Терентьевич (Гравер)  ,Артемьев Прокофий Артемьевич (Гравер)  , Махаев Михаил Иванович (автор рисунка)",36967623,Г-2712,ПГХГ КП-5619,0,6,37178032,"На первом плане изображен павильон, который полукругом замыкает здание площади. Справа чугунные фигурные ворота.Перед зданием идущие мужчины и женщины. На втором плане- дворец, перед которым на площади кавалькада лошадей, запряженная в открытую карету с навесом. Справа внизу в фигурной рамке изображены декоративный цветок и аллея тополей.","резец, бумага, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/44650381,2.0,Дворец в Царском селе
63000b28e9a8533a15384557,"г. Санкт-Петербург (Ленинград), План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист VII с изображением Васильевской части.","Махаев М.И. ,Трускот И. , Соколов И.А.",36935439,Р III-216,ГНИМА ОФ-31/984,0,6,37146034,,"бумага, гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/44610099,1.0,План Петербурга 1753
61844ceae07053748e2fc8d5,г. Санкт-Петербург. «Проспект Адмиралтейства и около лежащих строений с частию Невской перспективной дороги с западную сторону». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.).,"Качалов Г.А. ,Махаев М.И.",31747547,Р III-3351,ГНИМА ОФ-1163/512,0,6,31931449,,"гравюра резцовая, бумага верже",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/37401056,2.0,Главное Адмиралтейство
608f1729172e287c2d0f327c,План Петербурга 1753 г.,"И. Трускот, И. Соколов, М. Махаев.",28868834,ГМИ СПб Инв.№-I-А-62/9 к,ГМИ СПб 172359/9,0,6,29032820,,бумага.  гравюра,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/33404412,1.0,План Петербурга 1753
637d3feb584941407ffc5f43,Вид старого Зимнего дворца и Зимней канавки с подъемным мостом через нее,"Гравер: Соколов, Иван Алексеевич (под смотрением) ,Гравер: Виноградов, Ефим Григорьевич , Автор рисунка: Махаев, Михаил Иванович , Автор рисунка: Валериани, Джузеппе (под смотрением)",39470744,ЭРГ-20020,ГИКГЭ-339749,0,6,39691799,,гравюра раскрашенная,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48163455,3.0,"Проспект старого Зимнего дворца, с каналом, соединяющим Мойку с Невой."
5cbe39c293fa687ca4375bb5,Вид здания Двенадцати коллегий со стороны Невы,С гравюры М. И. Махаева,16214779,ГМИ СПб Инв.№-I-А959г,ГМИ СПб 163479,0,6,16343158,"Зеркальное изображение, в центре канал с двумя мостиками, справа - здание коллегий, слева - часть здания гостинного двора, на набережной - фигуры модель, экипажи, всадники, телега с бочками, в глубине - Малая Нева. Надпись: ""The Buiheigs of the Imperial Colleges… and the Ware Houses for Merchants on ye riant"", тот же текст на французском языке.","Бумага.  Гравюра резцом, акварель.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689126,2.0,Проспект Государственных коллегий
5ce8646893fa687ca43cd3b6,Москва. Карта Москвы и ее окрестностей. На нижнем поле - вид Кремля из Замоскворечья (у Каменного моста),Махаев Михаил Иванович (ок. 1717 - 1770) с его старой доски 1760 г.,16706997,Гр-4706,ВМП КП-16950,0,6,16829186,План г. Москвы и карта её окрестностей. На нижнем поле - вид Кремля у Каменного моста (набережная р. Москвы): изображение в виде свитка. В лев. верх. углу - виньетка,"бум, грав. на меди, раскраш",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/16324514,1.0,Карта Москвы и ее окрестностей. На нижнем поле - вид Кремля из Замоскворечья (у Каменного моста)
608f1675154d0f7c266f5277,Проспект вниз по Неве реке между Зимним ее императорского величества домом и Академией наук.,Г. А. Качалов по рисунку М. И. Маxаева.,28682348,ГМИ СПб Инв.№-I-А-1078 г,ГМИ СПб 163524,0,6,28843747,"На переднем плане на Неве - парусники, плот и барки; слева на берегу - старый Зимний дворец, далее - Адмиралтейство и Исаакиевский собор; справа - здание Академии Наук и кунсткамера; в глубине - старый Исаакиевский мост; под изображением в центре в картуше - герб Петербурга; внизу - надписи: ""Проспектъ въ низъ по Неве реке между Зимнимъ… домомъ и Академiею Наукъ"", тот же текст - на французском языке; под рамкой слева - ""Подсмотр. Г.Валерiани, снималъ подмастерья Михайла Махаевъ"", справа - ""Грид. Мастеръ Григорей Качаловъ""; состоит из двух листов, наклеенных на фанеру; лист № 4 из издания ""Планъ столичнаго города Санктъ-Петербурга… 1753 года"".",бумага.  гравюра офортом и резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/33144926,2.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
608f1855154d0f7c26724c7a,"г. Москва. Усадьба Кусково, ул. Юности, 2. XVIII в. Генеральный план с экспликацией. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Кологривов Ю.И.; Архитектор: Ухтомский Д.В.; Архитектор: Бланк К.И.; Архитектор: Аргунов Ф.С.; Архитектор: Миронов А.Ф.; Архитектор: Дикушин Г.Е.","Махаев М.И. , Ушаков А. ,Лоран П.-Ф.",28538018,Р III-6787/2,ГНИМА ОФ-1478/1930,0,6,28701638,,"офорт, гравюра резцовая, бумага верже (сверху и снизу водяные знаки.)",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32948516,1.0,Генплан. Кусково
5d114583825ad31aced843a4,"Негатив на стеклянном носителе. Проспект вниз по Неве реке, гравюра М. И. Махаева.",,17198296,МЛ-1352,МАЭ № 7700-7,0,6,17329199,,,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/17051060,5.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
608f1854154d0f7c267249cd,"г. Санкт-Петербург. Усадьба А. П. Бестужева-Рюмина на Каменном острове. 1734 г., 1746-1756 гг. Эрмитаж по Малой Невке. Вид от пристани. Лист из сюиты ""Виды Каменного острова гр. Бестужевой-Рюминой"". Архитектор: Трезини П. (?). Гравировано при Императорской Академии Наук и Художеств, Санкт-Петербург.",Махаев М.И.,28537349,Р III-7005,ГНИМА ОФ-1478/2179,0,6,28701159,,"гравюра резцовая, бумага верже (справа водяной знак)",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32947914,1.0,Павильон Эрмитаж в саду Бестужевых-Рюминых на Каменном острове
61844ceae07053748e2fca15,"Ульяновская обл., г. Симбирск. «Вид города Симбирска с приезда к северо-западу». Из серии «Собрание Российских и Сибирских городов» (1769-1771).","Свечин А.И. ,Махаев М.И. , Артемьев П.А.",31747761,Р III-3777,ГНИМА ОФ-1163/961,0,6,31931734,,"с водяными знаками), бумага верже (тонированная, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/37401316,3.0,Вид Симбирска
6227c7b2cff1801b8a9b1247,Вид Воскресенских Триумфальных ворот от Куретного мосту. 2-я серия. Лист 4-й. Придворный календарь на 1766 г.,"Неизвестный гравер (Гравер)
Махаев М. И. (Автор рисунка)",34257013,Л 945,ГИМ 70156/16504,0,6,34456426,,"бумага, гравюра резцом и офортом",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909341,2.0,Воскресенские ворота. Китайгородская стена
5cbe39c293fa687ca43751eb,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; левая часть - Адмиралтейство,Г. А. Качалов по рисунку М. Махаева,16214386,ГМИ СПб Инв.№-I-А1064г,ГМИ СПб 24053,0,6,16342740,"На переднем плане - Нева с лодками, парусниками и плотом справа; слева - перспектива набережной со зданиями Зимнего дворца, Адмиралтейства и Исаакиевским собором; внизу - надпись: ""Проспектъ въ низъ по Неве реке между Зимнимъ ея Императорскаго Величества домомъ и Академiею Наукъ""; слева под рамкой - надпись: ""Подсмотр. Г.Валерiани снималъ подмастерья Михайла Махаевъ"".","Бумага.  Гравюра резцом, офорт.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15688565,2.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
5cbe39c293fa687ca4375b64,Здания Государственных коллегий со стороны Невы,Е. Т. Внуков по рисунку М. Махаева,16214789,ГМИ СПб Инв.№-I-А1131г,ГМИ СПб 163571,0,6,16343145,"На переднем плане - набережная с мостиком через канал, тянущийся вдоль здания Коллегий; справа - здание Гостиного двора; в глубине - Малая Нева; вдоль набережной и на площади - группы людей, экипажи и телега, нагруженная ящиками и бочками; под изображением в картуше - герб Петербурга; внизу - надписи: слева - ""Проспектъ Государственныхъ Коллегiй съ частiю Гостиного двора с'восточную сторону"", справа - тот же текст на французском языке; под рамкой слева - ""Подсмотр. Г.Валерiани, снималъ подмастерья Михайла Махаевъ"", справа - ""Подсмотр. мастера Ивана Соколова, грид. Екимъ Внуковъ""; лист № 12 из издания ""Планъ столичнаго города Санктъ-Петербурга… 1753 года"".","Бумага.  Гравюра резцом, офорт.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689107,2.0,Проспект Государственных коллегий
62704d3207ce27069ca3c917,"Лениниградская  обл., г. Царское село (Пушкин). Екатерининский парк. Павильон Эрмитаж ""Эрмитаж в Саду Ея Императорскаго Величества дворца в Сарском Селе"". Гравировано в С. Петербурге при Императорской Акад Н. и Художеств.",Махаев М.И.,35256200,Р III-1758,ГНИМА ОФ-179/178,0,6,35449371,"На переднем плане перед рвом с водой стаффажные группы и одиночные фигуры. Через ров перекинут мост, ведущий к павильону, стоящему на высоком стилобате. Архитектура павильона выдержана в пышных формах барокко, его композиция увенчана куполом, украшенным лепниной и скульптурой. За расположенными сзади зелеными боскетами виден фасад Екатерининского дворца.","бумага верже (водяной знак ""1825"".), гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/42267600,1.0,Эрмитаж. Екатерининский парк
61844ca3e07053748e2f652c,«Проспект вниз по Неве-реке от Невского моста между Исакиевскою церковью и корпусом кадетским». Лист из издания «План столичного города Санктпетербурга...» (1753 г.).,"Махаев М.И. , Васильев Я.В.",31736569,Р III-3362,ГНИМА ОФ-1163/523,0,6,31921326,,"гравюра резцовая, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/37390012,1.0,Проспект вниз по реке Неве от Невского моста между Исаакиевской церковью и кадетским корпусом
5df9025b1c266ee13d992e84,"Галстук мужской классический с надписями ""Симбирск-Ульяновск"". Изготовлен по заказу Городской Думы к 355-летию города. Принадлежал Зубову А.Н.",,20408349,,ГИММЗ КП 13216,0,6,20541248,"Из рубчатой ткани темно-синего цвета. Диагональные полоски образуют надписи (см. название). На конце: ""Симбирск 355 Ульяновск / 1648-2003 / Городская Дума"". В конверте с репродукцией гравюры Махаева М.И.","картон, синтепон",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/21506757,0.0,
5f99e3ae1c266ee13d4fabc4,Павильон Эрмитаж в Царском селе. Гравюра,"Греков Алексей Ангилиевич (гравер)  , Махаев Михаил Иванович (автор рисунка)",25149053,Г-612,ММУО КП-2900,0,6,25296834,,"резец, бумага, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/28097925,2.0,Эрмитаж. Екатерининский парк
5e4c53b91c266ee13da8b643,"""Вид вниз по Неве от наплавного моста"" работы неизвестного художника по рисунку М.И.Махаева, открытка",,21156367,ПДМП 5083-от,ГМЗ Пф КП 62316,0,6,21280489,,"бумага, печать цветная глянцевая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/22504220,4.0,Проспект вниз по реке Неве от Невского моста между Исаакиевской церковью и кадетским корпусом
6011e41dad940c4db4e5d2e0,"Проспект Биржи и Гостиного двора в Санкт-Петербурге. Лист из атласа к изданию Н.Г. Леклерка «История естественная, нравственная, гражданская и политическая древней [и современной] России» (N.G. Le Clerc, Atlas Volume of “Histoire physique, morale, civile et politique de la Russie Ancienne [et moderne]”). Гравюра","Леспинасс Луи Николя де (автор рисунка)  , Махаев Михаил Иванович (автор оригинала) ,Оврэ Пьер Лоран (гравер)",26861108,Г-1178,ММУО КП-11400/8,0,6,27018665,,"бумага, резец, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/30547341,3.0,Проспект Биржи и Гостиного двора
637d3feef5b1ca408c58aadb,Проспект здания Двенадцати коллегий и части Гостиного двора,"Гравер: Внуков, Еким (Аким, Яким) Терентьевич , Гравер: Соколов, Иван Алексеевич (под смотрением) , Автор рисунка: Валериани, Джузеппе (под смотрением) , Автор рисунка: Махаев, Михаил Иванович",39467605,ЭРГ-3875,КПГЭ.1946-152/69/12,0,6,39688461,,"гравюра резцом, бумага серо-голубая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159214,3.0,Проспект Государственных коллегий
5c3e11e893fa687ca436a7e6,Вид Биржи и Гостиного Двора на Малой Неве. 1753 г. Графический лист,Елянов Иван Петрович,6181144,Г-311,КП-4771-12,0,6,6407081,"Надписи: Под изображением слева надпись:"" Подсмотр. Г. Валерiани. Снималъ, Подмастерье Михайла Махаевъ. Справа - Подсмотр. Мастера Iвана Соколова, Грид. Iванъ Еляковъ""","печать, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/2623404,2.0,Проспект Биржи и Гостиного двора
6227c7b2cff1801b8a9b1232,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г.,"Неизвестный гравер
Махаев М. И. (Автор рисунка)",34257033,Л 940,ГИМ 53408/2833,0,6,34456399,,"бумага плотная, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909319,2.0,Вид Никольских триумфальных ворот с частью Цейхгауза
