id,Name,regNumber
6227c7b2cff1801b8a9b126e,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Без подписей.Переиздание,34256975
6227c7b2cff1801b8a9b1271,Кремль. Новый императорский дворец с галереями старого дворца. 1 серия. Лист 6-й. Придворный календарь на 1765 г.,34256972
6227c7b2cff1801b8a9b1272,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,34256971
6227c7b2cff1801b8a9b1273,Вид Триумфальных ворот на Тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г. Переиздание,34256970
6227c7b2cff1801b8a9b1275,Вид летнего Императорского дворца с южной и западной стороны. 1-я серия. Лист 7-й. Придворный календарь на 1765 г.,34256968
6227c7b2cff1801b8a9b127b,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.,34256962
6227c7b2cff1801b8a9b127c,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,34256961
6227c7b2cff1801b8a9b127d,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,34256960
6227c7b2cff1801b8a9b127f,Вид летнего Императорского дворца с южной и западной стороны. 1 серия. Лист 7-й. Придворный календарь на 1765 г.,34256958
6227c7b2cff1801b8a9b1281,Вид Триумфальных ворот из Земляного города к Тверской-Ямской. (Садово-Триумфальная площадь). 2-я серия. Лист 2-й. Придворный календарь на 1766 г.,34256956
6227c7b2cff1801b8a9b1283,Вид Воскресенских Триумфальных ворот между библиотекой и Монетным двором. 2-я серия. Лист 5-й. Придворный календарь на 1766 г.Переиздание,34256954
6227c7b2cff1801b8a9b1285,Кремль. Вид Никольских Триумфальных ворот с частью Цейхгауза. 2-я серия. Лист 6-й. Придворный календарь на 1766 г. Лист горизонтальный,34256952
6227c7b2cff1801b8a9b1286,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,34256951
6227c7b2cff1801b8a9b1287,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г.,34256950
6227c7b2cff1801b8a9b1288,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.,34256949
6227c7b2cff1801b8a9b1289,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,34256948
6227c7b2cff1801b8a9b128a,Кремль. Вид нового дворца с южной стороны. 1-я серия. Лист 5-й. Придворный календарь на 1765 г.  Лист горизонтальный,34256947
6227c7b2cff1801b8a9b128b,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.,34256946
6227c7b2cff1801b8a9b128d,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Гр. И.Стрижев.,34256944
6227c7b2cff1801b8a9b128e,Кремль. Новый императорский дворец с галереями старого дворца. 1-я серия. Лист 6-й. Придворный календарь на 1765 г.,34256943
6227c7b2cff1801b8a9b1290,Кремль. Вид Успенского собора и Грановитой палаты. 1-я серия. Лист 2-й. Придворный календарь на 1765 г.  Лист горизонтальный,34256941
6227c7b2cff1801b8a9b1293,Кремль. Вид нового дворца с южной стороны. 1 серия. Лист 5-й. Придворный календарь на 1765 г.,34256938
6227c7b2cff1801b8a9b1295,Вид летнего Императорского дворца с южной и западной стороны. 1 серия. Лист 7-й. Придворный календарь на 1765 г. Гр. В.Саблин,34256936
6227c7a41aa5dc1b8cbc6867,Коронация императрицы Екатерины II. Обнародование Манифеста о дне коронования на Ивановской площади Кремля. Из коронационного альбома Екатерины II. Грав. А.Калпашников,34258274
6227c7a61aa5dc1b8cbc6b36,«Генеральная карта собранных Королевских Прусских земель» с планом баталии при деревне Гросс-Егерсдорфе 19 августа 1757 года. Атака крепости Мемеля 19/25 июня 1757 года.,34258886
6227c7cc1d56821b8b5f8c3a,"""Видъ Трiумфальныхъ воротъ на Тверской улицѣ въ Бѣломъ городѣ"". 
с ориг. Махаева.",34313023
6227c7cc1d56821b8b5f8c8b,"""Видъ Триумфальныхъ воротъ изъ землянова города къ тверской ямской"". То же на французском языке. с ориг. Махаева.",34312983
6227c7cc1d56821b8b5f8cb2,"""Видъ Трiумфальныхъ воротъ на Тверской улицѣ въ Бѣломъ городѣ"". То же на французском языке. с ориг. Махаева.",34312967
6227c7cd1d56821b8b5f8cf1,"""Видъ Триумфальныхъ воротъ изъ землянова города къ тверской ямской"". То же на французском языке. 
с ориг. Махаева.",34312939
62704a6e07ce27069ca083ce,Разрозненные листы из альбомов. Никольские ворота в Кремле. Воспроизведение гравюры по рисунку М.Махаева,34666887
62704a8108d6c306a3265e48,"Проспект Эрмитажа в саду села Кускова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677112
62704a8108d6c306a3265dfc,"Проспект Круглой Беседки на канале в конце Кусковского сада. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677088
62704a8108d6c306a3265dff,"Генеральный проспект. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677085
62704a8108d6c306a3265e0d,"Проспект церкви. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677071
62704a8108d6c306a3265e19,"Проспект Голландского Домика в селе Кускове. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677059
62704a8108d6c306a3265e1a,"Проспект Итальянского Домика в Кускове. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677058
62704a8108d6c306a3265e1b,"План увеселительного дома села Кускова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677057
62704a8108d6c306a3265e21,"Проспект Беседки в Зверинце, находящейся между Кусково и Вешняково. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677051
62704a8108d6c306a3265e25,"Проспект Оранжереи в саду села Кускова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677047
62704a8108d6c306a3265e32,"Генеральный проспект. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву...""."":",34677034
62704a8108d6c306a3265e33,"Проспект Каскада и села Вешнякова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677033
62704a8108d6c306a3265e3b,"Проспект Грота в саду села Кускова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".",34677025
62704a8108d6c306a3265e3c,"Титульный лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."":",34677024
62704c059d36b806950be492,Триумфальные ворота. Москва. Вид Триумфальных ворот на Тверской улице в Белом городе.,35003293
62704c059d36b806950be4a7,Кремль. Москва. Вид Кремля из Замоскворечья.,35003272
62704d5d08d6c306a329ec17,"Императорская Академия Наук (б. дворец Прасковьи Федоровны).  1710-1720, г. Санкт-Петербург (Ленинград), Вид Невы между Зимним дворцом и Императорской Академией Наук. Лист из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Архитектор: Киавери Г.",35316691
62704d5d08d6c306a329ec5e,"Исаакиевский (наплавной) мост (не сохр.).  1727 г.; 1732 г., 1821 г. - реконструкции. 1916 г. - закрыт,  г. Санкт-Петербург (Ленинград), Вид внизу по Неве от Исаакиевского наплавного моста между Исаакиевским собором и Кадетским корпусом. Архитектор: Бетанкур А.",35316664
629927c4c7f00e02909a982e,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,36071652
629927c4c7f00e02909a9831,(Россия. Москва.) Вид Кремля в Москве с Каменного моста через Москву-реку. Лист № 1,36071649
629927c4c7f00e02909a9835,(Россия. Москва.) Вид Успенского собора и Грановитой палаты с частью Ивана Великого. Лист № 2,36071645
629927c4c7f00e02909a983d,(Россия. Москва.) Новый Императорский дворец в Кремле с галереями Старого дворца. Лист № 6,36071637
629927c4c7f00e02909a9843,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,36071631
629927c4c7f00e02909a9855,(Россия. Москва.) Вид Триумфальных ворот из Земляного города к Тверской Ямской. Лист № 2,36071613
629927c4c7f00e02909a9856,(Россия. Москва.) Красное крыльцо и Грановитая палата. Лист № 4,36071612
629927c4c7f00e02909a985a,(Россия. Москва.) Вид Кремля в Москве с Каменного моста через Москву-реку. Лист № 1,36071608
629927c4c7f00e02909a9864,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,36071598
629927c4c7f00e02909a9865,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,36071597
629927c4c7f00e02909a9867,(Россия. Москва.) Вид Нового дворца в Кремле с южной стороны. Лист № 5,36071595
629927c4c7f00e02909a986c,(Россия. Москва.) Вид Нового дворца в Кремле с южной стороны. Лист № 5,36071590
629927c4c7f00e02909a986d,(Россия. Москва.) Красное крыльцо и Грановитая палата. Лист № 4,36071589
629927c4c7f00e02909a9871,(Россия. Москва.) Вид Кремлевского старого дворца с Красным крыльцом и Золотой решеткой. Лист № 3,36071585
629927c4c7f00e02909a9872,(Россия.) Вид Казани во время водополья реки Казанки к северо-западу представленный.,36071584
629927c4c7f00e02909a9874,(Россия.) Вид города Владимира от Москвы с приезда к северо-западу.,36071582
629927c4c7f00e02909a9881,(Россия. Москва.) Вид Успенского собора и Грановитой палаты с частью Ивана Великого.  Лист № 2,36071569
629927c4c7f00e02909a9885,(Россия. Москва.) Новый Императорский дворец в Кремле с галереями Старого дворца. Лист № 6,36071565
629927c4c7f00e02909a9886,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,36071564
629927c4c7f00e02909a9890,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,36071554
629927c4c7f00e02909a9891,(Россия. Йошкар-Ола.) Вид города Кокшайска на Волге.,36071553
629927c4c7f00e02909a98a5,(Россия.) Вид города Чебоксары на р. Волгу к северу.,36071743
629927c4c7f00e02909a98ac,(Россия. Ульяновск.) Вид города Симбирска с приезда к северо-западу.,36071736
629927c4c7f00e02909a98ad,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,36071735
629927c4c7f00e02909a98ae,(Россия.) Вид города Саранска с приезду на восток.,36071734
629927c4c7f00e02909a98b5,(Россия.) Вид города Чебоксары на р. Волгу к северу.,36071727
629927c4c7f00e02909a98b8,(Россия.) Вид города Саранска с приезду на восток.,36071724
629927c4c7f00e02909a98bb,(Россия. Ульяновск.) Вид города Симбирска с приезда к северо-западу.,36071721
629927c4c7f00e02909a98bd,(Россия.) Вид города Свияжска при водополии к полудню.,36071719
629927c4c7f00e02909a98bf,(Россия.) Вид города Чебоксары на р. Волгу к северу.,36071717
629927c4c7f00e02909a98c3,(Россия.) Вид города Саранска с приезду на восток.,36071713
629927c4c7f00e02909a98c5,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,36071711
629927c4c7f00e02909a98c8,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,36071708
629927c4c7f00e02909a98cc,(Россия.) Вид города Свияжска при водополии к полудню.,36071704
629927c4c7f00e02909a98d5,(Россия.) Вид города Сызрани с приезда к северо-востоку.,36071695
629927c4c7f00e02909a98da,(Россия.) Вид города Пензы на Суру реке к северо-востоку.,36071690
629927c4c7f00e02909a98e2,(Россия.) Вид города Сызрани с приезда к северо-востоку.,36071682
6299281c5d8a940297b6a4ba,Сергей Леонтьевич Бухвостов,36176164
62c206cec80909654ac377d4,Гравюра Вид Удинского острога,36391799
62c207363bacb4653d14e141,Проспект Государственных коллегий и части Гостиного двора в Санкт-Петербурге.,36496284
63000c6ce9a8533a153a22c6,Вид дворца в Царском селе. Гравюра,36967623
63000c6ce9a8533a153a22f9,Проспект по реке Фонтанке от Грота и Запасного дворца на полдень. С рисунка М. И. Махаева. Гравюра,36967605
63000c6ce9a8533a153a2316,Вид дворца в Царском селе. Гравюра,36967590
63000c71e9a8533a153a29a7,"Проспект ""Каскады"" и села Вешняково представлен на северо-восток. Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Лист альбома, гравюра",36969694
63000c71e9a8533a153a29ac,"Генеральный проспект села Кусково, на север, к лабиринту. Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Лист альбома, гравюра",36969693
63000c71e9a8533a153a29af,"Проспект особливой Эрмитажа в саду села Кускова. Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Лист альбома, гравюра",36969692
63000c71e9a8533a153a29b3,"Генеральный проспект подмосковного ЕС графа Петра Борисовича Шереметева села Кусково. Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Лист альбома, гравюра",36969691
63000c71e9a8533a153a29b8,"Проспект особливой беседки в зверинце, находящемся между Кусково и Вешняково. Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Лист альбома, гравюра",36969690
63000c71e9a8533a153a29bb,"План увеселительного дому села Кусково. Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Лист альбома, гравюра",36969686
63000c71e9a8533a153a29c2,"Подлинное представление строениев и саду, находящихся в одном из увеселительных домов, называемом ""Село Кусково"". Титул, гравюра",36969670
63000b64e9a8533a15388f81,"Проспект вниз по Неве реке между Зимним Ее Императорского Величества домом и Академией Наук. Правая часть. Лист из альбома ""План столичного города Санкт-Петербурга с изображением знатнейших оного проспектов, изд. трудами имп. Акад. Наук и художеств"" (СПб.: Академия наук, 1753).",37053517
5c3e0e4b93fa687ca4031d9b,"Гравюра. Два вида Петербурга. ""Проспект вверх по Неве реке от Адмиралтейства..."" и ""Невский проспект от берега Фонтанки"".",3747120
63000c0ee9a8533a15398564,Казань,37234766
63000ccc3ced893a16b9d346,"Гравюра. Вид Казани, во время водополья реки Казанки, к Северо-Западу представленный. По рисунку М.И.Махаева, 1768 г. (переработка рисунка А.И. Свечина, 1765 г.)",37444762
635311df26548921dfeef9e2,Проспект вверх по Неве реке от Адмиралтейства и Академии наук к востоку,38458212
635311df26548921dfeef9e7,Проспект вниз по Неве реке между зимним Ея Императорскаго Величества домом и Академиею наук,38458207
635311df26548921dfeef9fb,Проспект вверх по Неве реке к востоку между галерною верфью и 13 линиею Васильевскаго острова,38458187
635311df26548921dfeefa26,Проспект Невской перспективой дороги от Адмиралтейских триумфальных ворот к востоку,38458144
5c3e0fa993fa687ca415bdcc,Проспект Невской Перспективной дороги от Адмиралтейских ворот к востоку,4007275
635312c2ab70c121e0e2a87f,"Большой (Меншиковский) дворец. Ораниенбаум дворцово-парковый ансамбль. 1711-1727 гг., г. Санкт-Петербург (Ленинград), г. Ломоносов (Ораниенбаум), Вид дворца со стороны залива. Архитектор: Фонтана Д.М.; Архитектор: Шедель И.Г.; Архитектор: Браунштейн И.; Архитектор: Шлютер А.",38720675
635312c2ab70c121e0e2a88f,"Большой дворец. Дворцово-парковый ансамбль. 1716-1721 гг.,1745-1755 гг., г. Санкт-Петербург (Ленинград), г. Петергоф (Петродворец), Вид дворца со стороны Нижнего парка. автор первоначального проекта: Браунштейн И.; автор первоначального проекта: Леблон Ж.Б.; автор проекта перестройки: Растрелли Ф.Б., В.В.",38720672
62c208a83bacb4653d1735a3,"Гравюра. Вид Невского от Адмиралтейства (""Проспект Невской Перспективной дороги от Адмиралтейских триумфальных ворот к востоку"").",4022188
635313a426548921dff1d63e,Новый Императорский дворец в Кремле с галереями старого дворца. Приложение к придворному календарю 1766 года. Гравюра,38961626
635313a426548921dff1d651,Вид Кремля из Замоскворечья. Приложение к придворному календарю 1765 года. Гравюра,38961611
637d3f6d584941407ffbd810,Панорама Невы вниз по течению от старого Исаакиевского моста; левая часть - Английская набережная.,39047797
637d3faecb5f4b407e489844,Вид Адмиралтейства и части Невского проспекта.,39048198
637d3fb6cb5f4b407e48a4e0,План столичного города Петербурга [План Трускотта].,39051693
637d3edcf5b1ca408c577ac0,Жанровая сцена на Красной площади у Никольских ворот.,39248637
637d3efaf5b1ca408c579b5f,Гравюра. Проспект (вид) вверх по Неве от Адмиралтейства к востоку. Гравюра,39288675
637d3f73f5b1ca408c583000,Гравюра. Вид Казани во время водополья реки Казанки.,39384348
637d3feef5b1ca408c58aa92,Проспект Петергофского дворца,39467626
637d3feef5b1ca408c58aa97,Проспект здания Эрмитажа в Царском Селе,39467624
637d3feef5b1ca408c58aaba,Проспект реки Фонтанки и Грота,39467614
637d3feef5b1ca408c58aac1,Проспект Ораниенбаумского дворца (левая часть),39467612
637d3feef5b1ca408c58aac9,Проспект охотничьего павильона в Зверинце Царского села,39467610
637d3feef5b1ca408c58aacc,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,39467609
637d3feef5b1ca408c58aad0,"Проспект вниз по течению реки Невы, между Зимним дворцом и Академией Наук.",39467608
637d3feef5b1ca408c58aade,Проспект старого Зимнего дворца и Зимней канавки,39467604
637d3feef5b1ca408c58aaeb,Проспект реки Фонтанки и Грота.,39467597
637d3feff5b1ca408c58aaed,Проспект Аничкова дворца и Невской перспективной дороги от реки Фонтанки,39467596
637d3feff5b1ca408c58aaef,Проспект дворца в Царском селе,39467594
637d3feff5b1ca408c58aaf0,Проспект Летнего дворца имп. Елизаветы Петровны,39467593
637d3feff5b1ca408c58aaf1,Проспект вверх по Неве от Адмиралтейства и Академии Наук к востоку,39467592
637d3feff5b1ca408c58aaf4,Проспект охотничьего павильона в Зверинце Царского села,39467589
637d3feff5b1ca408c58aaf7,Проспект вниз по Неве между Академией наук и Зимним дворцом (правый лист),39467588
637d3feff5b1ca408c58aafb,Проспект здания Эрмитажа в Царскосельском парке,39467586
637d3feff5b1ca408c58ab03,Проспект здания Двенадцати коллегий и части Гостиного двора,39467584
637d3feff5b1ca408c58ab08,Проспект Эрмитажа в Царскосельском парке,39467581
637d3feff5b1ca408c58ab0e,Проспект вверх по Неве между Галерной верфью и 13-линией.,39467576
637d3feff5b1ca408c58ab12,Проспект Старого Зимнего дворца и Зимней канавки.,39467574
637d3feff5b1ca408c58ab13,Проспект Невской перспективной дороги от Адмиралтейских ворот к востоку,39467573
637d3feff5b1ca408c58ab14,Лист нижней правой части плана С.-Петербурга с обозначением Васильевского острова,39467572
637d3feff5b1ca408c58ab15,Проспект охотничьего павильона в Зверинце Царского села.,39467571
637d3feff5b1ca408c58ab19,Проспект вверх по Неве от Адмиралтейства и Академии Наук к востоку,39467568
637d3feff5b1ca408c58ab1a,Проспект Петергофского дворца (правый лист),39467567
637d3feff5b1ca408c58ab1b,Проспект Адмиралтейства с частью Невской перспективной дороги.,39467565
637d3feff5b1ca408c58ab46,Панорама Царскосельского дворца (правый лист),39467545
637d3feff5b1ca408c58ab4c,Проспект дворца в Ораниенбауме (левая часть),39467540
637d3feff5b1ca408c58ab50,Проспект Ораниенбаумского дворца.,39467536
637d3feff5b1ca408c58ab52,Проспект Невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,39467534
637d3ff0f5b1ca408c58ade0,Вид вниз по Неве между Зимним дворцом и Академией Наук,39468143
637d3ff0f5b1ca408c58ade4,Вид Летнего сада на углу Фонтанки и Мойки со стороны дворца,39468139
637d3ff0f5b1ca408c58ade7,Проспект здания Двенадцати Коллегий и части Гостиного двора,39468136
637d3ff0f5b1ca408c58ade9,"Вид старого Зимнего деревянного дворца, угол Невского и Мойки со стороны реки, на первом плане - баллюстрады набережной, справа, в глубине, виднеется Адмиралтейство",39468134
637d3ff0f5b1ca408c58adea,Проспект дворца в Царском Селе,39468133
637d3ff0f5b1ca408c58adf0,Вид вниз по Неве от Невского моста между Исаакиевской церковью и Кадетским корпусом,39468128
637d3ff0f5b1ca408c58adf3,"""Вид Кремля из Замоскворечья"", на переднем плане набережная с деревянным парапетом и многочисленными человеческими фигурками, за рекой Кремль, соборы, дворцы, внизу подпись и надписи на русском и франц. языках",39468125
637d3ff0f5b1ca408c58adf4,"Вид Зимнего дворца со стороны Невы, справа на реке лодки и часть корабля",39468124
637d3ff0f5b1ca408c58adf5,"Вид Петропавловской крепости со стороны Невы, справа Петропавловский собор, с юго-восточной стороны, левее бастионы, слева от них парусное судно",39468123
637d3ff0f5b1ca408c58adf8,Вид Эрмитажа в Царском Селе,39468120
637d3ff0f5b1ca408c58adf9,"Вид Эрмитажа в парке Царского села со стороны главного входа, окруженного рвом и стриженными шпалерами деревьев парка, вдали виден парковый фасад Екатерининского дворца",39468119
637d3ff0f5b1ca408c58adfb,"""Вид Воскресенских триумфальных ворот""... в Москве",39468117
637d3ff0f5b1ca408c58adff,Вид церкви в селе Кусково,39468113
637d3ff0f5b1ca408c58ae01,"Вид вверх по Неве к востоку, между Галерной верфью и 13-ой линией Васильевского Острова",39468111
637d3ff0f5b1ca408c58ae02,"Вид Екатерининского дворца в Царском селе со стороны ворот на парадный двор, вблизи церкви",39468110
637d3ff0f5b1ca408c58ae03,"Вид вверх по Неве от Зимнего дворца, в глубине видны дома, стоявшие раньше на месте Эрмитажных зданий и дальше",39468109
637d3ff0f5b1ca408c58ae06,Проспект Биржи и Гостиного двора,39468106
637d3ff0f5b1ca408c58ae07,"Вид Зимнего дворца со стороны луга, нынешней Дворцовой площади, слева на первом плане фигурки людей и лачуги строителей",39468105
637d3ff0f5b1ca408c58ae09,Проспект реки Фонтанки и Грота,39468103
637d3ff0f5b1ca408c58ae0a,"Вид Большого Петергофского дворца, со стороны Главного канала с комплексом фонтанов на первом плане, в центре - Самсон",39468102
637d3ff0f5b1ca408c58ae0c,"Вид вверх по Неве, от Адмиралтейства и Академии Наук к востоку",39468100
637d3ff0f5b1ca408c58ae0f,Вид Грота в саду имения Кусково,39468097
637d3ff0f5b1ca408c58ae26,Проспект старого Зимнего дворца и моста через Зимнюю канавку,39468071
637d3ff0f5b1ca408c58ae2a,Проспект Аничкового дворца и Невской перспективной дороги,39468066
637d3ff0f5b1ca408c58ae2f,Вид торговой Биржи в Петербурге,39468061
637d3ff0f5b1ca408c58ae33,"Вид Грота в Летнем саду на Фонтанке со стороны сада, справа аллея со скульптурами",39468057
637d3ff0f5b1ca408c58ae34,Вид нового Императорского Зимнего дворца и Эрмитажа на берегу Невы,39468046
637d3ff0f5b1ca408c58ad3e,"""Вид Триумфальных ворот на Тверской улице в Белом городе""",39468043
637d3ff0f5b1ca408c58ad45,"Вид третьего Зимнего дворца в Петербурге, расположенного на углу Зимней канавки и Дворцовой набережной",39468035
637d3ff0f5b1ca408c58ad46,"Вид Большого дворца в Стрельне, со стороны нижнего парка, слева - дворец, справа партер сада",39468034
637d3ff0f5b1ca408c58ad49,Вид охотничьего павильона в Зверинце Царского села со стороны Главного входа,39468030
637d3ff0f5b1ca408c58ad4b,Вид дворца в Ораниенбауме со стороны Финского залива,39468028
637d3fec584941407ffc602b,Проспект реки Фонтанки и Грота.,39470858
637d3fec584941407ffc602e,"Вид застройки берега Каменного острова у дачи гр. Бестужевой-Рюминой, на переднем плане Малая Невка и лодки, слева - дерево, у него рыболов и охотник, внизу надпись",39470854
637d3fec584941407ffc6034,"Вид галереи и решетки в саду гр. Бестужевой-Рюминой на Каменном острове, ближе к зрителю выступающие к реке павильоны и беседки, за решеткой набережной слева другие павильоны, в глубине регулярный сад, на переднем плане лодка с гребцами и музыкантами",39470847
637d3fec584941407ffc6036,"Вид на Амфитеатр в саду гр. Бестужевой-Рюминой на Каменном острове, в центре арка с надписью на трех языках",39470845
637d3fec584941407ffc603a,"Вид амфитеатра - полукруглой галерии в саду гр. Бестужевой-Рюминой на Каменном острове, в центре арка с надписью на трех языках",39470840
637d3fec584941407ffc603b,"Вид дачи гр. Бестужевой-Рюминой, на Каменном острове с берега Малой Невки, на первом плане плот с палаткой и тремя плотовщиками, внизу франц. надпись",39470839
637d3fec584941407ffc6042,Проспект здания Эрмитажа в Царскосельском парке.,39470830
637d3feb584941407ffc5ed1,"Вид здания Эрмитажа в саду гр. Бестужевой-Рюминой на Каменном острове, на переднем плане пристань, по сторонам павильоны и шпалеры деревьев, смыкающихся за Эрмитажем",39470818
637d3feb584941407ffc5ed5,"Вид застройки берега Каменного острова у дачи гр. Бестужевой-Рюминой, на переднем плане Малая Невка и лодки, слева - дерево, у него рыболов и охотник, внизу надпись",39470813
637d3feb584941407ffc5edd,Вид дачи гр. Бестужевой-Рюминой на Каменном острове,39470810
637d3feb584941407ffc5ee9,"Вид здания Эрмитажа в саду гр. Бестужевой-Рюминой на Каменном острове, на переднем плане пристань, по сторонам павильоны и шпалеры деревьев, смыкающихся за Эрмитажем",39470800
637d3feb584941407ffc5f36,"Вид Васильевского острова с Кунскамерой (внизу), на первом плане Нева с плотами, шлюпками и парусными судами, вдали Исаакиевский мост",39470758
637d3feb584941407ffc5f38,"Вид Эрмитажа в Царскосельском саду, за ним, за шпалерами стриженого сада, во всю ширину листа - фасад Екатерининского дворца",39470757
637d3feb584941407ffc5f40,"Вид дачи гр. Бестужевой-Рюминой, на Каменном острове с берега Малой Невки, на первом плане плот с палаткой и тремя плотовщиками, внизу франц. надпись",39470747
637d3feb584941407ffc5f42,"Вид на дачу гр. Бестужевой-Рюминой, как инв. № 20182, но внизу надпись по русски и французски",39470745
637d3feb584941407ffc5f76,Проспект охотничьего павильона в Зверинце Царского села,39470730
637d3feb584941407ffc5f7a,"Вид на дачу гр. Бестужевой-Рюминой на Каменном острове, здание с колонадой, в центре, перед ней пристань",39470728
637d3fec584941407ffc60bd,Правая часть панорамного вида вверх по Неве между галерной верфью и 13 линией Васильевского острова,39471239
637d3fec584941407ffc60c9,Проспект Адмиралтейства и Невской перспективы,39471200
637d3fec584941407ffc60d8,Правая часть панорамного вида Невы между Исаакиевским собором и зданием кадетского корпуса,39471168
637d3fec584941407ffc60e2,Правая часть вида Ораниенбаумского Большого дворца и партерного сада,39471159
637d3fec584941407ffc60ed,"Вид Охотничьего Павильона и зверинца в Царском селе - в центре павильон с куполом и парадной лестницей, ведущей на 2-ой этаж",39471150
637d3fec584941407ffc60f7,"Вид Эрмитажа в Царском Селе - в центре 2х этажный павильон под куполом, богато украшенный резьбой и колоннами, окруженный балюстрадой и рвом",39471141
637d3fec584941407ffc6111,Вид охотничьего павильона в зверинце в Царском Селе,39471120
637d3fec584941407ffc611c,Перспективный вид Фонтанки и Грота,39471110
637d3fec584941407ffc6122,Проспект новопостроенных палат против Аничковых ворот,39471104
637d3fec584941407ffc6125,Правая часть вида Екатерининского дворца и парадного двора в Царском Селе,39471101
