id;name;author;statusId;date_created;typology;technologies;connectedness;text_2;plot;pred_plot;text;regNumber
637d3ff3584941407ffc69f9;Изображение невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку;Автор рисунка: Махаев, Михаил Иванович , Автор рисунка: Валериани, Джузеппе (под смотрением) ,Гравер: Качалов, Григорий Аникеевич;6;1753 г.;графика;гравюра резцом;2.0;изображение невский перспективный дорога от адмиралтейский триумфальный ворота к восток;;23;изображение невский перспективный дорога от адмиралтейский триумфальный ворота к восток автор рисунок махаев михаил иванович  автор рисунок валериани джузеппе под смотрение гравер качалов григорий аникеевич гравюра резец;39473330
637d3ff3584941407ffc69fc;"""Вид Воскресенских триумфальных ворот от каретнова мосту"" с многочисленными фигурками на переднем плане";Автор рисунка: Махаев, Михаил Иванович ,Гравер: Артемьев, Прокофий Артемьевич;6;после 1763 г.;графика;гравюра резцом и офортом;2.0; вид воскресенский триумфальный ворота от каретнова мост с многочисленный фигурка на передний план;;47;вид воскресенский триумфальный ворота от каретнова мост с многочисленный фигурка на передний план автор рисунок махаев михаил иванович гравер артемьев прокофий артемьевич гравюра резец и офорт;39473327
637d3ff3584941407ffc6a06;Изображение здания Эрмитажа в Царскосельском парке на фоне Екатерининского дворца;Автор рисунка: Махаев, Михаил Иванович ,Гравер: Неизвестный гравер;6;1761 г.;графика;гравюра резцом;2.0;изображение здание эрмитаж в царскосельский парк на фон екатерининский дворец;;2;изображение здание эрмитаж в царскосельский парк на фон екатерининский дворец автор рисунок махаев михаил иванович гравер неизвестный гравер гравюра резец;39473317
637d3ff5584941407ffc6ce1;Проспект Петергофского дворца (на двух листах);Автор рисунка: Махаев, Михаил Иванович , Гравер: Артемьев, Прокофий Артемьевич ,Гравер: Челнаков, Никита Фёдорович;6;1761 г.;графика;гравюра офортом;2.0;проспект петергофский дворец на два лист;;41;проспект петергофский дворец на два лист автор рисунок махаев михаил иванович  гравер артемьев прокофий артемьевич гравер челнак никита федорович гравюра офорт;39473978
637d3ff5584941407ffc6ce6;Вид Аничкова дворца в Петербурге;Автор оригинала: Васильев, Яков Васильевич , Автор рисунка: Махаев, Михаил Иванович ,Гравер: Неизвестный гравер;6;втор. пол. XVIII в.;графика;акватинта;2.0;вид аничкова дворец в петербург;;2;вид аничкова дворец в петербург автор оригинал васильев яков васильевич  автор рисунок махаев михаил иванович гравер неизвестный гравер акватинта;39473973
637d3ff5584941407ffc6ce7;Вид Невы между Исаакиевским собором и Кадетским корпусом (левая часть панорамы);Гравер: Васильев, Яков Васильевич , Автор рисунка: Махаев, Михаил Иванович;6;сер. XVIII в.;графика;гравюра резцом и офортом;2.0;вид нева между исаакиевский собор и кадетский корпус левый часть панорама;;67;вид нева между исаакиевский собор и кадетский корпус левый часть панорама гравер васильев яков васильевич  автор рисунок махаев михаил иванович гравюра резец и офорт;39473972
5c3e15b993fa687ca4700e64;"Проспект по реке Фонтанке. С рисунка Махаева. Из альбома ""План столичного города Санктпетербурга с изображением знатнейших оного проспектов, изданный трудами Императорской Академии Наук и Художеств в Санктпетербурге 1753 года""";Качалов Григорий Аникеевич (1711-1759);6;Середина XVIII века;графика;бумага, гравюра резцом, офоpт;2.0;проспект по река фонтанка с рисунок махаева из альбом план столичный город санктпетербург с изображение знатный оный проспект издавать труд императорский академия наука и художество в санктпетербург год;;58;проспект по река фонтанка с рисунок махаева из альбом план столичный город санктпетербург с изображение знатный оный проспект издавать труд императорский академия наука и художество в санктпетербург  год качалов григорий аникеевич  бумага гравюра резец офорт;4066788
63a61b4e9ba1b73ff0c904d1;"Генеральный проспект села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".";"Лоран Пьер (Гравер) 1739-1809
Махаев М.И. (Автор оригинала) 1718-1770";6;1770-е гг.;графика;гравюра резцом, бумага;2.0;генеральный проспект село кусково лист из альбом подлинный представление строение и сад находиться в один из увеселительный дом называть село кусково;Генплан. Кусково;18;генеральный проспект село кусково лист из альбом подлинный представление строение и сад находиться в один из увеселительный дом называть село кусково лоран пьер гравер махаев ми автор оригинал  гравюра резец бумага;39679631
63a61b4e9ba1b73ff0c90556;"Вид Грота в саду села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".";"П.А. Барабе (Гравер)
Махаев М.И. (Автор оригинала) 1718-1770";6;1770-е гг.;графика;гравюра резцом, бумага;2.0;вид грот в сад село кусково лист из альбом подлинный представление строение и сад находиться в один из увеселительный дом называть село кусково;;18;вид грот в сад село кусково лист из альбом подлинный представление строение и сад находиться в один из увеселительный дом называть село кусково па бараба гравермахай ми автор оригинал  гравюра резец бумага;39679602
63a61b4e9ba1b73ff0c90559;"Генеральный проспект села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".";"Лоран Пьер (Гравер) 1739-1809
Махаев М.И. (Автор оригинала) 1718-1770";6;1770-е гг.;графика;бумага, гравюра резцом;2.0;генеральный проспект село кусково лист из альбом подлинный представление строение и сад находиться в один из увеселительный дом называть село кусково;;18;генеральный проспект село кусково лист из альбом подлинный представление строение и сад находиться в один из увеселительный дом называть село кусково лоран пьер гравер махаев ми автор оригинал  бумага гравюра резец;39679601
63a61ce495cd773feff6dda2;"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"").";И.П. Еляков по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид гостиный двор на малый нева проспект биржа и гостиный двор вверх по малый нева река;;5;вид гостиный двор на малый нева проспект биржа и гостиный двор вверх по малый нева река ипать еляков по рисунок ми махаева бумага  гравюра резец офорт;40088973
63a61ce495cd773feff6dda7;Перспективный вид Невы от 13 линии Васильевского острова и Галерной верфи вверх по течению.;И. П. Еляков по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;перспективный вид нева от линия васильевский остров и галерный верфь вверх по течение;;25;перспективный вид нева от  линия васильевский остров и галерный верфь вверх по течение и п еляков по рисунок ми махаева бумага  гравюра резец офорт;40088968
63a61ce495cd773feff6dda9;Вид Большого Царскосельского дворца со стороны главного въезда.;Е.Т. Внуков, П.А. Артемьев, Н.Ф. Челнаков по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид большой царскосельский дворец со сторона главный въезд;;2;вид большой царскосельский дворец со сторона главный въезд ет внук па артемьев нф челнак по рисунок ми махаева бумага  гравюра резец офорт;40088966
63a61ce495cd773feff6ddaa;Вид Старого Зимнего дворца и Зимней канавки.;Е. Г. Виноградов по рисунку М. И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид старый зимний дворец и зимний канавка;;8;вид старый зимний дворец и зимний канавка е г виноградов по рисунок м и махаева бумага  гравюра резец офорт;40088965
63a61ce495cd773feff6dd2a;Вид Адмиралтейства со стороны Невского проспекта.;Г. А. Качалов по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид адмиралтейство со сторона невский проспект;;93;вид адмиралтейство со сторона невский проспект г а качалов по рисунок ми махаева бумага  гравюра резец офорт;40088944
63a61ce495cd773feff6dd3d;Перспективный вид Невы от старого Исаакиевского собора и Кадетского корпуса, вниз по течению.;Я. В. Васильев по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;перспективный вид нева от старый исаакиевский собор и кадетский корпус вниз по течение;;67;перспективный вид нева от старый исаакиевский собор и кадетский корпус вниз по течение я в васильев по рисунок ми махаева бумага  гравюра резец офорт;40088925
63a61ce495cd773feff6dd40;Вид здания Государственнх коллегий и Гостиного двора.;Е. Внуков по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид здание государственнх коллегия и гостиный двор;;33;вид здание государственнх коллегия и гостиный двор е внук по рисунок ми махаева бумага  гравюра резец офорт;40088922
63a61ce495cd773feff6dd42;Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской лавры.;Г. А. Качалов по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;перспективный вид невский проспект от мойка в сторона александро невский лавра;Проспект Невской Перспективой дороги от Адмиралтейских триумфальных ворот к востоку.;52;перспективный вид невский проспект от мойка в сторона александроневская лавра г а качалов по рисунок ми махаева бумага  гравюра резец офорт;40088920
63a61ce495cd773feff6dd49;Перспективный вид Невы от Адмиралтейства и здания  Академии Наук вверх по течению.;Е.Г. Виноградов по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра, офорт, резец;2.0;перспективный вид нева от адмиралтейство и здание академия наука вверх по течение;Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.;24;перспективный вид нева от адмиралтейство и здание  академия наука вверх по течение ег виноградов по рисунок ми махаева бумага  гравюра офорт резец;40088913
63a61ce495cd773feff6dd4c;Перспективный вид Невы от здания Зимнего дворца и Академии Наук вниз по течению.;Г. А. Качалов по рисунку М.И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;перспективный вид нева от здание зимний дворец и академия наука вниз по течение;Проспект вниз по Неве реке между Зимним домом и Академией Наук;24;перспективный вид нева от здание зимний дворец и академия наука вниз по течение г а качалов по рисунок ми махаева бумага  гравюра резец офорт;40088910
63a61ce495cd773feff6dd4e;Павильон Эрмитаж в Царском Селе.;А.А. Греков по рисунку М.И. Махаева.;6;1761 г.;графика;бумага.  гравюра резцом, офорт;2.0;павильон эрмитаж в царский село;;20;павильон эрмитаж в царский село аа греков по рисунок ми махаева бумага  гравюра резец офорт;40088908
63a61ce495cd773feff6dd51;Перспективный вид Фонтанки от Запасного дворца и грота вниз по течению.;Г. А. Качалов по рисунку М. И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;перспективный вид фонтанка от запасный дворец и грот вниз по течение;;24;перспективный вид фонтанка от запасный дворец и грот вниз по течение г а качалов по рисунок м и махаева бумага  гравюра резец офорт;40088905
63a61ce495cd773feff6dd5e;Вид Летнего дворца Елизаветы Петровны.;Г. А. Качалов по рисунку М. И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид летний дворец елизавета петровна;;11;вид летний дворец елизавета петровна г а качалов по рисунок м и махаева бумага  гравюра резец офорт;40088892
63a61ce495cd773feff6dd65;Перспективный вид Невского проспекта от Фонтанки в сторону Адмиралтейства.;Я. В. Васильев по рисунку М. И. Махаева.;6;1753 г.;графика;бумага.  гравюра резцом, офорт;2.0;перспективный вид невский проспект от фонтанка в сторона адмиралтейство;;48;перспективный вид невский проспект от фонтанка в сторона адмиралтейство я в васильев по рисунок м и махаева бумага  гравюра резец офорт;40088885
63a61ce495cd773feff6dd6b;Охотничий павильон в Зверинце в Царском Селе.;Е.Г. Виноградов по рисунку М.И. Махаева.;6;1761 г.;графика;бумага.  гравюра резцом, офорт;2.0;охотничий павильон в зверинец в царский село;;27;охотничий павильон в зверинец в царский село ег виноградов по рисунок ми махаева бумага  гравюра резец офорт;40088879
63a61ce595cd773feff6dece;Вид Большого Ораниенбаумского дворца.;Н. Ф. Челнаков, Ф. Т. Внуков по рисунку М.И. Махаева.;6;1761 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид большой ораниенбаумский дворец;;46;вид большой ораниенбаумский дворец н ф челнак ф т внук по рисунок ми махаева бумага  гравюра резец офорт;40089269
63a61ce595cd773feff6defd;Вид Большого Петергофского дворца со стороны нижнего парка.;Н. Ф. Челнаков и П. Артемьев по рисунку М.И. Махаева.;6;1761 г.;графика;бумага.  гравюра резцом, офорт;2.0;вид большой петергофский дворец со сторона нижний парк;;73;вид большой петергофский дворец со сторона нижний парк н ф челнак и п артемьев по рисунок ми махаева бумага  гравюра резец офорт;40089234
63cefb0438f2887a18fb4e7a;Альбом «Собрание Российских и Сибирских городов». Вид Пензы.;"Балабин Патрикей Тимофеевич (Гравер) 1734/1735-1788
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1769 г.;графика;бумага, гравюра резцом;2.0;альбом собрание российский и сибирский город вид пенза;;61;альбом собрание российский и сибирский город вид пенза балабин патрикей тимофеевич гравер свечин аи автор оригинал конец хмахай ми автор оригинал  бумага гравюра резец;40716798
63cefb0438f2887a18fb4e88;Альбом «Собрание Российских и Сибирских городов». Вид Свияжска.;"Рудаков Алексей Гаврилович (Гравер) 1748-после 1803
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1769 г.;графика;гравюра резцом, бумага;2.0;альбом собрание российский и сибирский город вид свияжск;;61;альбом собрание российский и сибирский город вид свияжск рудаков алексей гаврилович гравер после свечин аи автор оригинал конец хмахай ми автор оригинал  гравюра резец бумага;40716786
63cefb0438f2887a18fb4ea5;Альбом «Собрание Российских и Сибирских городов». Вид Саранска.;"Стрижев И. С. (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1770 г.;графика;гравюра резцом, бумага;2.0;альбом собрание российский и сибирский город вид саранск;;61;альбом собрание российский и сибирский город вид саранск стрижев и с граверсвечин аи автор оригинал конец хмахай ми автор оригинал  гравюра резец бумага;40716657
63cefb0438f2887a18fb4eaf;Альбом «Собрание Российских и Сибирских городов». Вид Симбирска.;"Артемьев Прокофий Артемьевич (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1770 г.;графика;гравюра резцом, бумага;2.0;альбом собрание российский и сибирский город вид симбирск;;61;альбом собрание российский и сибирский город вид симбирск артемьев прокофий артемьевич граверсвечин аи автор оригинал конец хмахай ми автор оригинал  гравюра резец бумага;40716627
63cefb0438f2887a18fb4ec9;Альбом «Собрание Российских и Сибирских городов». Вид Казани.;"Челнаков Н. Ф. (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1769 г.;графика;гравюра резцом, бумага;2.0;альбом собрание российский и сибирский город вид казань;;61;альбом собрание российский и сибирский город вид казань челнак н ф граверсвечин аи автор оригинал конец хмахай ми автор оригинал  гравюра резец бумага;40716603
63cefb0438f2887a18fb4ed2;Альбом «Собрание Российских и Сибирских городов». Вид Чебоксар.;"Бугреев Иван Ефстафьевич (Гравер) 1745-после 1794
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1769 г.;графика;гравюра резцом, бумага;2.0;альбом собрание российский и сибирский город вид чебоксары;;61;альбом собрание российский и сибирский город вид чебоксары бугреев иван ефстафиевич гравер после свечин аи автор оригинал конец хмахай ми автор оригинал  гравюра резец бумага;40716580
63cefb0438f2887a18fb4ed4;Альбом «Собрание Российских и Сибирских городов». Вид Владимира.;"Колпашников Алексей Яковлевич (Гравер) 1744-1814
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1769 г.;графика;бумага, гравюра резцом;2.0;альбом собрание российский и сибирский город вид владимир;;61;альбом собрание российский и сибирский город вид владимир колпашник алексей яковлевич гравер свечин аи автор оригинал конец хмахай ми автор оригинал  бумага гравюра резец;40716578
63cefb0438f2887a18fb4ed5;Альбом «Собрание Российских и Сибирских городов». Вид Сызрани.;"Соколов В. (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770";6;1769 г.;графика;бумага, гравюра резцом;2.0;альбом собрание российский и сибирский город вид сызрань;;61;альбом собрание российский и сибирский город вид сызрань соколов в граверсвечин аи автор оригинал конец хмахай ми автор оригинал  бумага гравюра резец;40716576
6407ac6b9ee140134d7fef27;Вид города Чебоксара на  реку Волгу к северу, гравюра;Махаев Михаил Иванович (автор оригинала) ,Рудаков Алексей Гаврилович. Бугреев Иван Евстафьевич (гравер);6;1769-1771;графика;бумага, резец;2.0;вид город чебоксар на река волга к север гравюра;;30;вид город чебоксар на  река волга к север гравюра махаев михаил иванович автор оригинал рудаков алексей гаврилович бугреев иван евстафьевич гравер бумага резец;41146501
6407acab0e567613411c940a;Вид вверх по Неве-реке от Адмиралтейства и Академии наук. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л. 10. С рисунка М.И. Махаева (1717-1770), выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический;Виноградов Ефим Григорьевич (Гравер)  , Флекель Михаил Ильич (Составитель);6;1983;графика;бумага, типографская печать;2.0;вид вверх по нева река от адмиралтейство и академия наука г из альбом русский гравюра конец вв л с рисунок м и махаева выполнять под наблюдение д валериани в г альбом русский гравюра конец век лист графический;Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.;1;вид вверх по неверек от адмиралтейство и академия наука  г из альбом русский гравюра конец    вв л  с рисунок ми махаева  выполнять под наблюдение д валериани в  г альбом русский гравюра конец    век лист графический виноградов ефим григорьевич гравер   флекель михаил ильич составитель бумага типографский печать;41222354
6407acab0e567613411c9434;Вид Биржи и Гостиного Двора на Малой Неве. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л.12. С рисунка М.И. Махаева, выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический;Еляков Иван Петрович (Гравер)  , Флекель Михаил Ильич (Составитель);6;1983;графика;бумага, типографская печать;2.0;вид биржа и гостиный двор на малый нева г из альбом русский гравюра конец вв л с рисунок м и махаева выполнять под наблюдение д валериани в г альбом русский гравюра конец век лист графический;;15;вид биржа и гостиный двор на малый нева  г из альбом русский гравюра конец    вв л с рисунок ми махаева выполнять под наблюдение д валериани в  г альбом русский гравюра конец    век лист графический еляков иван петрович гравер   флекель михаил ильич составитель бумага типографский печать;41222313
6407acab0e567613411c9436;Вид устья реки Фонтанки от Грота и Запасного дворца. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л. 11. С рисунка М.И. Махаева, выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический;Качалов Григорий Аникеевич (Гравер)  , Флекель Михаил Ильич (Составитель);6;1983;графика;бумага, типографская печать;2.0;вид устье река фонтанка от грот и запасной дворец г из альбом русский гравюра конец вв л с рисунок м и махаева выполнять под наблюдение д валериани в г альбом русский гравюра конец век лист графический;Грот. Летний сад по реке Фонтанке;50;вид устье река фонтанка от грот и запасной дворец  г из альбом русский гравюра конец    вв л  с рисунок ми махаева выполнять под наблюдение д валериани в  г альбом русский гравюра конец    век лист графический качалов григорий аникеевич гравер   флекель михаил ильич составитель бумага типографский печать;41222311
5c3e0e8a93fa687ca405e06b;Проспект вниз по Неве-реке между Зимним ее Императорского Величества домом и Академией наук. С рисунка М.И. Махаева.  Правая часть.;Качалов Григорий Аникеевич (1711-1759);6;Середина XVIII века;графика;бумага, гравюра резцом, офорт;2.0;проспект вниз по нева река между зимний ее императорский величество дом и академия наука с рисунок м и махаева правый часть;;69;проспект вниз по неверек между зимний ее императорский величество дом и академия наука с рисунок ми махаева  правый часть качалов григорий аникеевич  бумага гравюра резец офорт;4661156
5c3e0e8a93fa687ca405e06f;Проспект вниз по Неве-реке между Зимним ее Императорского Величества домом и Академией наук. С рисунка М.И. Махаева.  Левая часть;Качалов Григорий Аникеевич (1711-1759);6;Середина XVIII века;графика;бумага, гравюра резцом, офорт;2.0;проспект вниз по нева река между зимний ее императорский величество дом и академия наука с рисунок м и махаева левый часть;Проспект вниз по Неве реке между Зимним домом и Академией Наук;69;проспект вниз по неверек между зимний ее императорский величество дом и академия наука с рисунок ми махаева  левый часть качалов григорий аникеевич  бумага гравюра резец офорт;4661155
5c3e0d6393fa687ca4f639dc;Проспектъ Ораниенбаума, увеселительного дворца Ея Императорского Величества при Финляндском заливъ противъ Кронштадта. Гравюра на двух листах. Лист 1ый.;Внуков Ф. , Челноков Н.;6;Б.г.;графика;резец, бумага, гравюра на стали;2.0;проспект ораниенбаум увеселительный дворец ея императорский величество при финляндский залив против кронштадт гравюра на два лист лист ый;;42;проспект ораниенбаум увеселительный дворец ея императорский величество при финляндский залив против кронштадт гравюра на два лист лист ый внук ф  челнок н резец бумага гравюра на сталь;2498512
5c3e0f3d93fa687ca40f77c9;Эрмитаж в Царском Селе;Греков Алексей Ангилиевич (1726-1770) с рисунка Махаева Михаила Ивановича (1718-1770);6;1761 (?);графика;бумага, офорт;2.0;эрмитаж в царский село;;20;эрмитаж в царский село греков алексей ангилиевич  с рисунок махаева михаил иванович  бумага офорт;4684706
5c3e10bc93fa687ca4261028;Проспект вниз по Неве реке между зимним Ея Императорского Величества домом и Академией наук;Качалов, Григорий Аникеевич (1711/12-1759) (Гравер), Махаев, Михаил Иванович (1717-1770) (Автор рисунка), Валериани, Джузеппе (Иосиф , Valeriani, Giuseppe, 1708-1762) снимал вид;6;1753;графика;бумага, офортом, гравюра резцом;2.0;проспект вниз по нева река между зимний она императорский величество дом и академия наука;;69;проспект вниз по нева река между зимний она императорский величество дом и академия наука качалов григорий аникеевич  гравер махаев михаил иванович  автор рисунок валериани джузеппе иосиф  aleran guseppe  снимать вид бумага офорт гравюра резец;5632414
5c3e10cd93fa687ca426fa8d;Вид Большого Петергофского дворца (левая часть двухчастной гравюры);Челнакoв Никита Федорович (1733/36 - 1790), Артемьев Прокопий (Прокофий) Артемьевич (1733/36 - 1805/11) по оригиналу Махаева Михаила Ивановича (1717- 1770);6;1750-1753;графика;бумага, гравюра резцом, офортом;2.0;вид большой петергофский дворец левый часть двухчастный гравюра;Большой дворец. Петергоф;41;вид большой петергофский дворец левый часть двухчастный гравюра челнак никита федорович    артемьев прокопий прокофий артемьевич    по оригинал махаева михаил иванович   бумага гравюра резец офорт;5632052
5c3e10ca93fa687ca426ba36;Вид набережной Невы (правая часть двухчастной гравюры);Качалов, Г. А. (1711-1759) (Гравер), Махаев, М. И. (1716-1770) (Автор рисунка);6;1750-1753;графика;офортом, бумага, гравюра резцом;2.0;вид набережная нева правый часть двухчастный гравюра;;2;вид набережная нева правый часть двухчастный гравюра качалов г а  гравер махаев м и  автор рисунок офорт бумага гравюра резец;5630719
5c3e10bd93fa687ca4262ce3;Вид Большого Петергофского дворца (правая часть двухчастной гравюры);Челнакoв Никита Федорович (1733/36 - 1790), Артемьев Прокопий (Прокофий) Артемьевич (1733/36 - 1805/11) по оригиналу Махаева Михаила Ивановича (1717- 1770);6;1750-1753;графика;офортом, гравюра резцом, бумага;2.0;вид большой петергофский дворец правый часть двухчастный гравюра;;41;вид большой петергофский дворец правый часть двухчастный гравюра челнак никита федорович    артемьев прокопий прокофий артемьевич    по оригинал махаева михаил иванович   офорт гравюра резец бумага;5630653
5c3e10cc93fa687ca426cd67;ПРОСПЕКТ НЕВСКОЙ ПЕРСПЕКТИВНОЙ ДОРОГИ ОТ АДМИРАЛТЕЙСКИХ ТРИУМФАЛЬНЫЙ ВОРОТ К ВОСТОКУ;Махаев Михаил Иванович (1717 - 1770)- рисовал ,Качалов Григорий Аникеевич (711/12 - 1759) - гравировал;6;1761-1770;графика;гравюра резцом, бумага, офортом;2.0;проспект невский перспективный дорога от адмиралтейский триумфальный ворот к восток;;23;проспект невский перспективный дорога от адмиралтейский триумфальный ворот к восток махаев михаил иванович    рисовать качалов григорий аникеевич     гравировать гравюра резец бумага офорт;5630640
5c3e0e7393fa687ca404fc18;"Гравюра. ""Проспект новопостроенных палат против Аничковских ворот...""";Махаев Михаил Иванович ,Васильев Я.;6;1753;графика;бумага, резец, офорт;2.0;гравюра проспект новопостроенный палата против аничковский ворота;;44;гравюра проспект новопостроенный палата против аничковский ворота махаев михаил иванович васильев я бумага резец офорт;3057312
5c3e0e7393fa687ca404fc26;"Гравюра. ""Проспект Адмиралтейства и окололежащих строений с частью Невской перспективной дороги...""";Махаев Михаил Иванович ,Качалов Григорий Аникиевич , Валериани Джузеппе;6;1753 г.;графика;бумага, офорт;2.0;гравюра проспект адмиралтейство и окололежащий строение с часть невский перспективный дорога;;13;гравюра проспект адмиралтейство и окололежащий строение с часть невский перспективный дорога махаев михаил иванович качалов григорий аникиевич  валериани джузеппе бумага офорт;3057304
5c3e11e893fa687ca436a7e6;Вид Биржи и Гостиного Двора на Малой Неве. 1753 г. Графический лист;Елянов Иван Петрович;6;Вторая половина XVIII века;графика;печать, бумага;2.0;вид биржа и гостиный двор на малый нева г графический лист;Проспект Биржи и Гостиного двора;15;вид биржа и гостиный двор на малый нева  г графический лист елян иван петрович печать бумага;6181144
